X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70
-0.0107	-0.2010	1.4937	2.0953	2.0800	-0.4034	-0.5925	1.0326	2.9131	-0.6444	-0.8099	-1.8329	2.9671	-2.0599	2.8571	-0.4917	1.4159	-8.1889	0.4141	2.1728	-1.3886	-1.7635	-1.0548	-2.0906	1.8970	-0.7410	-3.0640	1.0158	-0.9133	0.0649	-3.4834	2.0135	-0.2055	0.6574	-2.3527	-0.5673	11.8433	2.5485	4.4014	-5.5559	0.9380	0.4569	1.3190	3.5845	3.9789	-7.0861	-1.4327	2.2321	-2.8810	16.4645	-14.6471	2.9920	18.0786	2.3218	-0.4848	3.4137	19.0297	2.6925	0.8728	-11.4453	-0.7647	-3.7633	-13.2021	11.7698	15.0516	1.4998	36.7903	6.4082	-0.5413	-1.6255
-0.8278	1.9658	-0.2240	-0.6176	0.3182	0.6325	2.8152	-0.3756	-1.0909	0.0283	2.8948	-2.8546	-2.6733	-1.9206	4.3173	4.0890	-0.2664	1.0721	-2.5709	-0.4147	-3.8384	-2.0483	6.2991	0.3634	0.3479	-0.3407	-3.7296	0.0466	-3.2123	-12.0712	-6.2088	1.0648	-1.0165	0.7356	6.9175	-1.8729	-7.4034	-0.2954	2.1355	1.9278	0.7193	2.8453	-0.9514	6.3642	1.0787	-6.5558	-0.4728	-4.6401	-8.7607	-8.7571	13.6627	-0.0703	0.5850	8.2020	-0.8801	-6.8453	-3.5261	1.2891	0.0174	-11.9331	0.5767	-0.4670	17.5012	0.2434	1.7732	-2.7788	21.5100	8.0456	4.1146	-5.1462
-0.4074	-2.4677	1.2855	-1.1952	-0.1146	-1.7198	1.8076	-1.0950	-1.1392	3.5091	3.5649	0.1774	-3.0846	2.5420	-5.6437	3.8353	3.5480	1.7332	0.0394	-0.9200	-1.4662	-2.4692	3.8644	-0.8320	-5.2470	0.1604	-0.2253	-2.5412	1.6523	-7.9769	8.9979	-2.3077	0.6061	2.6183	5.3599	2.1065	-6.2684	3.3790	-8.2114	6.1365	0.8065	1.7026	-0.5058	-7.4977	5.4598	2.2380	-0.5438	0.9047	-0.4017	-10.9327	5.7081	-4.8652	-5.9809	-6.7995	3.7613	1.6670	-19.5528	-2.2854	-2.8804	-1.5356	-1.5134	-1.6689	9.7227	-14.3128	-0.2465	-1.6471	3.0579	-11.6619	-3.8960	-10.4584
-0.3904	-1.5240	-1.6198	-0.2899	0.5122	-1.3052	-1.1844	-0.1376	-0.4250	0.3264	0.5242	0.2119	0.5321	0.0926	-4.1032	0.9407	2.0027	2.0866	0.6826	-0.9363	0.2640	1.6837	2.5331	-1.8048	-1.1772	-1.5386	-0.3247	0.2865	1.7254	-2.1872	8.2129	-1.8886	-1.8928	2.7266	2.5534	-0.2651	-5.5305	-0.5887	-2.2997	0.4677	1.1045	-1.4677	0.8951	-2.3515	-2.4262	7.7452	-0.6587	1.1845	3.3365	-8.2922	8.1104	-0.1324	-14.1330	-3.0756	-0.3549	1.6853	-14.9035	-0.4504	-0.7771	9.5839	-1.5549	0.5761	-0.3464	-1.9143	-4.1565	1.3460	-21.5347	-11.8384	-1.1854	-3.7426
-2.6172	-1.0528	-0.0224	0.2454	-1.4351	0.4607	-2.1195	1.6226	3.5757	1.8349	-2.1465	0.2560	2.7140	-1.1298	-1.2361	-4.1529	-0.4351	2.9804	0.2334	-3.4349	2.1411	1.0290	-6.4622	2.9603	-1.9718	0.6795	1.4362	2.9188	0.6233	11.9113	-1.1384	3.3625	0.3441	-3.1908	-6.8932	7.8392	3.5955	-1.1836	3.4757	-3.8325	-1.1502	-1.4279	0.6814	4.4038	-3.1177	4.1327	-1.1677	-0.0539	2.5015	3.6284	-3.6233	-1.3184	-1.3177	5.3718	0.8376	1.0740	6.0025	-10.9984	1.7626	12.7685	-1.0541	1.5080	-4.2456	13.6696	-4.6219	3.4452	-16.9155	-0.5703	-1.0400	8.6649
3.5403	0.1253	-0.1255	-0.3910	-0.5450	-1.0543	-0.5765	1.6194	0.4663	0.4150	2.4306	0.7031	-4.7001	1.0914	-1.7111	4.1341	4.6617	-0.5533	-0.9692	3.8236	-4.7817	-1.0930	0.0369	-3.3066	2.1439	-0.2144	-1.9837	1.3757	2.1187	1.8987	1.5955	-4.2880	0.5883	-0.5645	-4.1170	1.8796	3.3356	-0.6194	-0.8316	0.4244	-1.5734	-1.9128	2.0390	0.4472	-0.3371	1.5624	-2.4457	-0.2989	-3.5724	3.4538	-7.1160	-0.4675	3.5347	0.2228	-1.7948	0.9833	-1.3072	-1.9580	5.0553	8.2607	-2.3738	3.4716	-8.6095	-2.5706	1.6497	-2.3631	-9.6962	2.3382	1.2933	6.0633
-1.0712	-0.2058	0.6469	2.0541	0.1549	-0.7397	1.3061	-0.2151	0.9733	0.1600	-1.6852	1.5872	5.6423	-1.2887	4.3296	1.3534	-2.6294	-3.1747	1.2271	4.2736	-2.3688	3.1401	-1.1359	0.1460	-1.8225	-0.6133	-1.7892	2.3983	-3.0351	3.9551	-7.4793	-2.9388	1.5422	-0.3564	1.2655	-0.3888	5.6474	4.7591	7.4624	-5.0863	0.6529	0.4018	-2.2458	6.2095	6.8389	-12.8000	-0.6090	0.7230	-6.7159	7.0546	-4.5310	5.9687	17.1625	5.6001	-0.0742	4.6415	25.3345	-3.9841	-1.3941	-22.8846	-3.4627	-0.8511	3.3263	11.8440	4.1264	2.1645	31.6950	13.5837	2.4420	0.5810
-0.4609	0.0076	-0.6403	-1.0185	0.6758	-0.2639	-3.3785	-2.0093	-2.7588	0.5328	-1.7844	2.3531	4.9825	-0.4736	-0.3912	-2.2814	-2.8238	1.8696	-2.3537	-0.5574	4.5987	-3.9207	-2.2407	1.0956	-1.2668	1.4469	3.6831	-0.9448	-2.7540	2.0513	-1.3413	4.0019	-1.5850	-4.1598	-1.0025	-2.8703	0.9861	4.8817	-0.4640	-3.4897	-0.6546	-0.2153	3.1744	0.7165	7.1479	-5.0268	0.9563	-2.0317	1.4870	0.0673	-4.2583	3.4597	7.9669	-0.0637	0.6941	-4.3428	9.2439	16.3817	-1.4759	-8.2151	1.6983	4.5876	3.6578	0.7447	-1.1719	1.9254	4.7268	0.7989	1.7495	-1.8787
-1.1991	-0.2161	-2.2724	0.2138	0.0852	0.2387	0.3496	-0.8225	-2.1632	-0.6824	0.7389	1.3774	0.0305	0.6200	2.5251	-1.0416	2.7466	-1.0377	-1.3832	1.3841	-1.1913	-1.5172	-2.4090	-0.8520	1.1793	-0.0916	-1.8040	-0.0087	-2.2118	4.6900	-2.3606	1.4733	0.2483	-1.6603	-4.6587	0.2865	3.9834	2.3147	3.4254	0.6200	1.5167	-4.4123	1.5043	5.6411	4.2059	-7.4674	-1.1014	-1.8713	1.7702	5.3318	-6.3738	-1.5358	11.9988	6.2425	1.4121	-2.0668	8.7940	3.2805	-3.9332	-12.9616	-1.1412	-0.1059	-2.9412	3.0671	0.6578	-0.5767	17.7791	2.9454	-1.2638	1.2356
1.8381	0.7275	0.2593	0.5719	-3.4134	-1.4013	-0.9096	-2.2418	-3.8674	-1.0067	1.6245	-1.4902	-0.4790	0.1995	-0.7729	2.7970	3.4896	4.0681	-3.2992	-0.7705	-3.0376	-5.4940	5.7846	-1.8015	3.1652	0.0867	-6.9959	0.6087	-4.4910	-0.5496	1.9040	-1.9803	1.3555	0.1498	1.8759	2.5960	-9.9578	1.2445	-0.3873	-1.4661	1.7209	0.0010	3.4605	-3.6918	-0.2277	-0.0096	0.3915	-5.2039	-1.9256	-12.9024	14.8115	-0.8454	-9.3067	-6.2410	-0.4725	-4.0719	-10.4628	-2.5683	3.5263	5.3564	2.5012	1.8825	15.4359	-10.2324	-11.2448	-2.0268	-22.8202	-1.4104	-0.7559	-8.5536
-1.7734	-0.3304	-0.4137	0.6969	0.3583	0.4283	-3.1610	-0.5004	0.3477	1.1608	3.6141	1.2731	-2.2898	2.4860	-2.3334	3.6953	3.8287	-1.2530	1.9811	2.6299	-3.8563	0.9275	5.2691	5.0918	-3.2891	-0.8972	-4.4775	-3.2020	2.5003	-4.6666	3.6932	-1.0737	-0.2120	-0.6122	1.2972	-4.3847	-3.1443	1.7671	-4.5373	5.9606	0.0274	1.1053	-5.1243	-5.8208	2.9440	-0.0046	-1.1037	5.2248	-6.6267	-6.9571	2.2502	0.7599	-4.0825	-5.2575	1.3919	9.8581	-7.0396	-3.1469	0.2155	-2.4130	0.1025	0.9633	-4.4775	-16.0647	0.4975	-4.3199	-2.8914	-4.6024	-1.5592	-5.7778
0.0519	-1.8614	1.3507	-2.4540	-2.3793	0.0431	0.9303	0.1340	-1.6269	1.6589	1.4815	-3.8717	0.7569	1.1759	-3.7269	1.4213	-0.8990	7.9522	0.8916	1.3100	1.3647	1.2463	2.6815	2.0401	-4.0557	-1.0477	2.3475	-2.5010	0.7178	-2.8205	4.1208	0.7865	-0.6891	-1.2570	4.6290	-5.6512	-11.1764	1.3984	-8.8117	-1.5280	-2.0247	-2.0641	0.5579	-12.9408	1.4170	2.5753	-0.9079	-0.0182	1.4486	-16.4457	11.4937	-1.2123	-14.0769	-14.5674	1.0370	-0.0088	-18.2183	3.3735	0.5491	4.0486	0.5789	7.1004	9.6025	-12.7812	-10.7379	-0.2829	-30.7888	-6.2973	-3.5784	-7.3102
0.0537	0.6838	-1.8423	0.9814	-0.0530	0.3473	-0.7788	1.7029	-0.1040	2.5115	-0.6363	2.9200	1.9387	1.6340	2.7855	-0.8482	0.4477	0.4402	-2.7495	-0.5983	-0.0946	-3.8667	-0.3884	-1.4517	-2.5687	1.6887	-3.1880	1.2852	-1.5048	1.6846	-5.4759	-1.4435	-1.3486	3.1032	-3.0831	2.0268	-0.8150	0.7779	3.2504	-5.5305	1.8436	-1.3911	3.0013	4.5253	-1.6145	-2.5555	-0.2746	-2.9134	-3.7526	-2.5034	2.3422	3.0428	2.0899	3.6051	1.8738	-5.0802	7.9608	3.1066	3.3181	4.2464	0.0650	-3.0603	4.1143	17.9541	-5.7901	0.1950	-2.6075	5.9536	-0.1017	3.0023
-0.3895	2.1675	-1.3286	-0.1562	-0.1876	-0.6989	2.7351	-0.7675	-1.9812	1.0694	-2.7734	2.4720	1.1761	-0.1344	0.9890	-1.5009	0.2459	4.9213	-1.2822	-1.6763	6.2295	-1.9067	-3.9026	0.9217	-0.9489	-0.3305	2.8100	-0.2026	-4.6409	5.1940	-2.3557	-0.0541	-1.3767	2.7548	-2.8565	-0.6599	-2.3401	-0.5091	4.9147	0.3795	0.6543	-1.2426	-0.5283	6.5291	1.1026	-2.4674	0.8497	-2.9526	0.4770	-1.8243	4.3061	-3.4989	-0.2199	7.5583	1.9600	-5.0385	-2.1618	7.0986	-0.0676	-4.2403	-0.7198	-4.9823	10.3587	11.8661	-8.5139	2.1131	5.9034	2.8809	3.4724	1.2812
2.8921	2.2764	0.8506	-0.0882	0.7421	-1.6923	2.5592	-0.5585	-1.7544	-0.4333	0.8461	3.9067	-1.2625	0.3164	4.2182	-0.8927	-0.1382	-0.1971	-0.7716	-3.7411	-1.6598	-3.4311	-3.0831	-4.7061	4.4899	-0.8588	-0.9530	-0.5893	-2.5406	4.4190	-7.2082	0.1413	1.2210	1.0930	-1.4218	2.1557	2.6388	1.4705	3.1601	-2.2999	0.0508	-0.5029	-1.6185	2.0970	1.0525	-4.4809	-1.7585	0.0360	-3.9462	1.9521	-4.7975	-6.2847	6.1867	2.0066	-0.5157	-1.0845	12.3230	4.3543	2.4444	-5.5087	-0.7331	-8.2835	-1.0594	2.4165	-2.0637	-1.3335	17.3017	7.8992	4.6972	4.0619
