X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70
-3.1954	-2.6109	-0.7790	0.5727	-0.3500	-0.9153	0.7596	-1.2286	1.5678	0.1048	0.0679	0.0967	3.0284	1.1913	-1.1105	-0.3481	-2.8462	-1.3788	0.0946	-0.9125	0.7863	-0.5955	-0.5758	1.2109	0.0103	-0.0383	0.4906	-1.1145	0.3334	6.9893	1.5771	0.7453	0.6739	1.4972	-0.2748	3.3967	0.0841	0.8270	-0.2003	-3.3436	-0.0078	0.5202	2.1202	-2.4013	2.2721	-2.4194	3.5691	-3.7397	0.7472	-2.8078	2.5884	4.8041	-0.7828	-2.3391	2.7057	-5.1541	-0.7408	-0.3946	1.8805	-2.1079	-1.5851	-4.3758	-1.2892	0.2408	1.1536	0.3634	-2.7390	-3.1660	0.1380	-1.8785
1.3588	-0.3174	-2.9371	-1.1570	-1.2719	-2.8584	-1.2416	2.4782	-1.9694	-2.9564	4.1731	-0.1307	-0.6185	1.8550	-2.7533	0.7971	-1.3154	5.1452	-1.0641	-1.2412	2.4207	-0.6309	0.5555	-0.6134	0.5965	-1.2675	-1.2008	-0.4236	-0.6313	-5.1111	0.8241	1.6352	-2.0580	-0.4573	0.6664	-2.5098	1.7194	-0.3177	-0.1996	2.5650	-0.1072	0.8920	1.5390	0.0963	3.3451	0.6322	-2.3765	0.7672	-0.1965	1.5627	4.8078	-2.2340	-0.5718	-4.1176	-3.4626	-6.4132	-2.7606	-0.1614	-0.7243	0.7136	1.7487	-1.6527	-2.7857	0.7281	-2.3363	3.3304	-5.4052	-5.3756	-1.6172	3.5842
-2.6741	-1.0300	1.4763	-0.9384	0.1466	0.2899	-1.0437	1.4033	0.3704	0.3653	1.5956	-0.7391	-1.1206	1.3237	-1.9621	-1.1861	0.4220	-0.1771	0.0514	2.5060	-2.3854	0.1603	-0.9074	0.4472	-0.1214	6.0508	1.1437	0.7742	2.5563	2.7150	-3.6052	-5.3147	-0.3354	-2.7800	-0.7361	0.3732	-1.5479	-5.3936	-1.4810	2.9123	-0.8558	0.6018	-2.1568	-1.5474	0.1845	-1.5100	1.2709	8.1973	-1.4237	-2.8747	-4.8520	0.4541	1.1054	1.2506	0.9223	5.4919	-1.2332	-2.8623	1.7487	-0.9302	0.0809	4.6104	2.9452	-0.7617	3.1243	1.1375	5.2031	-0.8475	2.8457	-2.4173
3.0503	1.4603	1.1510	1.1224	-0.1809	0.0485	-1.1136	-1.8296	-3.3076	-0.2134	-0.8508	-1.6213	1.1666	-1.1335	-1.5822	-0.8044	-1.4440	1.5332	0.1423	-1.0048	-2.0917	-1.3683	-0.5998	-3.5757	0.8956	2.0553	-2.1037	-1.2687	2.6367	-5.3305	-4.8700	2.0221	0.0691	-1.9265	1.0709	-3.6065	-0.8402	-0.6758	-0.2835	-4.9687	0.8239	0.6873	0.7959	0.0125	0.3202	4.4017	-3.4045	-8.1000	-5.1200	-0.1923	0.1432	-4.7726	2.3724	3.1309	0.7848	-0.1698	3.3508	0.4113	-0.0901	-1.3331	2.7088	-1.5573	0.6492	-1.3873	0.8950	3.7569	0.7830	3.0219	0.5083	2.8471
-2.5225	-1.5095	3.3256	-2.8724	0.2614	-0.0653	4.5827	-2.9195	0.7450	-1.6126	-0.5537	0.2382	-2.4239	-1.0574	1.3654	-1.0906	-1.0691	4.8340	-0.1182	2.2656	-1.5119	-0.0743	1.1156	-0.1461	1.8163	-0.7267	1.0680	0.0172	-0.7835	3.0485	-0.1520	-2.5690	-3.6377	0.3361	-3.4233	4.6537	-1.7690	1.4412	-0.8128	0.6204	1.8114	1.7251	-2.7114	-1.1710	0.1011	-3.4750	-0.6173	3.1455	-1.1415	-0.2796	-6.1751	3.2118	-1.6128	-4.9413	-1.1585	10.4381	2.9092	-1.1156	1.3075	-3.3435	-0.1334	11.7326	3.6928	1.2234	1.1972	0.5351	5.3100	1.5472	3.7714	6.2825
0.4922	1.0670	-0.8768	0.7139	-0.1668	0.9789	0.6288	-0.8721	-1.3666	-0.8890	2.0502	0.0578	1.2609	0.8374	1.6519	-1.0948	2.0069	2.8765	2.1127	1.1197	-0.1883	-0.6112	0.2910	-2.2406	3.5536	0.6981	-0.2937	-1.2414	1.5429	-0.9158	-1.0206	-1.4113	0.8421	2.1987	0.4078	-1.4771	-0.4987	0.6548	2.3742	-2.7301	0.5753	0.3790	-0.5322	2.2126	-0.9167	2.4227	-0.4319	-5.8707	-1.6004	0.7482	-2.1354	-3.5300	1.5816	-3.6499	3.4228	3.3799	-1.4747	4.1117	2.0489	-1.1331	-1.2682	2.2001	-0.8529	-0.9979	2.6540	-1.8797	1.5174	0.7671	-2.0813	0.2694
1.7760	1.3805	-1.4546	1.1162	0.4742	-0.5481	0.3000	1.9006	2.2849	-0.3181	3.3351	-0.6425	1.4318	-0.1947	2.0789	-2.0302	-2.9836	2.6113	0.5298	-1.7103	-0.8700	-0.4688	-1.3658	1.5225	1.8115	-0.1914	-0.6127	-2.2549	1.7700	-5.2852	-3.2481	2.8106	2.2446	1.6119	1.5453	0.4966	1.9428	0.5145	-1.8066	3.8328	-0.9358	-0.5366	3.6164	0.3742	-1.2514	5.7718	-0.7025	1.8413	2.0426	0.1731	4.7606	-0.5113	1.6629	-7.5904	0.2093	-8.0884	0.4371	-0.6795	1.3620	-4.3766	2.9207	-5.7044	1.3670	-0.6884	0.4553	-2.8842	-4.7034	2.3809	-0.9749	-1.7875
-1.3685	-3.2928	-1.2699	-3.4362	1.8082	-0.8215	2.9644	0.2656	2.6805	0.8028	-2.8522	0.6766	-2.4732	-0.9245	-2.9720	0.4554	0.6994	-2.7800	0.9048	0.8892	0.7222	-0.6475	0.8126	-0.2835	-2.9672	0.5866	0.2647	-0.0069	-1.8538	4.9132	3.8547	-1.8570	2.6827	-0.5161	1.5708	-0.2102	-1.3713	-2.3840	-0.2350	1.7696	1.3162	-0.4595	-0.6461	0.3425	2.3807	-4.2543	1.4070	2.8048	0.4316	1.2604	-1.4857	4.3550	0.6753	3.3319	-2.2480	2.9284	1.2110	-0.0042	2.4022	4.3117	-2.5331	-0.9635	-2.1783	-1.4818	2.9380	3.5621	0.3582	-2.2924	1.2719	-6.8939
-3.7910	-3.1701	-2.9854	0.3472	-0.0846	1.2897	-3.9748	3.9846	2.5409	-0.1268	2.6046	1.3751	0.1726	-2.5881	-0.6693	1.6039	0.3061	-1.7326	-1.1336	0.3175	0.3293	-1.2680	2.6507	-0.7008	-1.4475	0.8145	0.3451	-0.8918	0.8232	6.5746	-0.0698	-0.4989	-0.4336	0.9151	1.6540	4.7955	-4.5003	-3.5680	-2.6575	5.0088	-1.3649	1.5250	-4.7267	-1.8552	-0.0834	0.5048	-1.2760	13.9888	1.0424	-0.0268	-6.2344	4.3769	0.6322	-7.5888	-2.2515	6.9397	2.2864	-1.9528	-1.6389	0.2935	3.0095	9.5755	-4.2720	-0.5863	0.2189	-1.3400	6.2346	0.6062	4.1026	-4.9753
-0.9609	-1.1362	-1.5982	-1.3164	2.1229	0.2504	-0.4300	4.4995	3.4177	0.9136	1.2039	-0.1335	-0.2589	-1.5602	-0.5863	3.0367	2.3988	-2.5927	-1.1217	-2.2862	-2.0819	-0.4082	-1.2386	-2.9399	-3.7254	-2.6994	0.5864	-0.5222	-2.8562	4.1243	4.9448	4.3879	0.8130	0.2982	-0.0961	4.1167	-0.1375	1.8399	-3.5544	7.6800	-0.3638	0.5326	0.8165	-0.2335	-1.9116	3.0041	1.2964	7.7626	-2.3520	-3.2730	4.0070	7.2966	1.2730	-6.1124	0.9777	-2.3763	2.3654	-4.4564	-2.3511	2.1385	-0.4459	-6.1770	-3.7232	-1.0470	-1.6162	-1.4658	-5.2397	0.7438	1.3240	-8.8308
-1.4613	0.7624	-4.3306	-1.3441	-2.2754	0.9637	-3.3277	5.2920	-2.5104	0.0944	-1.3893	2.4709	-1.1368	-1.0492	2.8404	3.1572	-0.7543	-4.5174	0.8769	-0.1805	-0.4417	0.5480	-0.5360	-1.8844	-0.1120	-3.8398	-2.2010	-0.9356	0.8851	5.2792	-1.9570	-0.6953	0.8370	0.5936	-1.2304	2.5983	1.8509	4.9657	0.8522	6.7591	-2.2064	1.0097	2.1499	0.1831	1.4753	4.0948	-0.8062	5.6798	-4.3324	1.5499	5.5562	-4.8055	-0.2774	-1.7643	-2.3866	-7.1211	4.0006	0.2124	0.0626	3.3976	-4.7062	-5.1585	-6.3155	2.1142	-2.6943	-2.6079	-3.3748	-2.9688	-3.0589	-7.9991
1.9394	2.2609	0.6926	-0.6412	2.7371	0.8190	-1.9227	-1.7789	3.4042	-0.6145	-0.2508	3.8637	-0.6273	-0.0857	0.2784	3.0578	0.9842	-3.4432	-0.6209	-0.3028	1.3076	-0.0658	-0.1532	-0.2669	-3.0988	-1.6444	0.6218	0.8978	1.1944	-4.3974	-2.8882	-2.7157	-0.5967	-1.3698	-4.5078	0.4081	2.2692	1.4427	3.6326	-0.7522	0.4579	0.0734	3.0444	0.3007	0.9058	1.0506	3.5761	-5.7219	-1.0608	5.5124	3.8019	-3.2296	-3.5072	0.5370	2.1919	-8.0574	-0.5329	4.0114	3.0419	3.3319	-2.7868	-1.9348	0.1539	1.4383	-3.3830	-0.3589	-2.7737	-0.9194	-1.2117	-8.1672
-2.6659	-0.8123	0.6512	2.6957	-1.6385	-1.5322	-0.8526	-0.2911	-1.5581	-0.3960	-1.6848	0.1485	2.2218	-1.0776	1.9124	1.7902	-0.8698	-0.1158	0.8075	-1.3449	0.2527	0.5308	-0.7743	0.6503	3.1797	-0.1376	1.4594	0.1596	2.8163	4.2365	-4.8260	1.3474	-0.2732	0.7685	1.0147	4.1484	-1.9601	-1.4911	3.2046	2.4594	0.4939	-3.9233	1.4830	-0.0657	0.9107	-0.7323	-0.7960	5.2458	-0.3253	3.4423	-0.2862	-5.7380	2.7800	-3.5895	2.7998	0.2635	0.5921	5.6773	2.9016	5.1553	-5.5660	-1.3233	0.4957	0.2350	-0.8513	-3.0062	1.9508	-0.0458	1.7092	-2.3360
-0.0579	-1.6257	-1.0468	-1.2190	1.0371	0.6120	0.9551	-0.8400	0.3585	-0.0604	-0.8633	-0.2518	-2.7458	0.6372	-0.3787	0.5351	1.0385	1.8257	-0.0857	-0.9892	-0.2495	-1.1449	-0.0690	0.2271	-0.8745	-0.1020	0.7263	0.2038	0.0201	-0.7816	-1.2638	0.0174	2.1567	-2.0508	1.9761	2.7810	-1.5236	1.3583	-1.1580	-0.9398	0.7238	0.1496	-0.4297	1.7106	-0.4079	-4.9662	-2.3802	3.1272	1.7645	1.1389	-0.9214	-1.0012	2.4906	0.8011	0.1316	-2.3524	-0.4888	-2.5404	3.7919	-0.3029	1.4594	-0.0281	-6.1190	-0.9859	0.1519	-2.1714	3.9538	2.8025	0.9503	-1.9029
2.5556	0.4362	-2.1063	0.0614	-0.7432	0.5794	-1.3852	-0.6578	0.9977	-1.5646	1.5190	-1.1452	-2.8027	1.3943	0.0369	-3.2934	-0.6922	6.8185	-0.6365	-0.7169	0.2080	0.6764	1.4334	-2.7826	0.7693	1.3116	1.1406	-0.6196	-1.8719	-5.3758	2.9245	0.2895	1.8096	0.7286	1.4786	-1.6185	2.2278	-0.9738	-1.6342	-0.4150	-2.0336	2.5202	2.8555	-0.7683	-1.0890	0.1393	-1.0661	-0.2679	-2.9518	-7.1495	3.4838	4.1718	-0.4343	-0.5580	-3.6729	-5.8527	-2.9579	-1.9670	-4.1588	-3.1776	7.1069	-1.5759	-8.3527	2.6742	-4.2511	-1.9750	-1.0100	5.9491	-1.2297	10.4674
