X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
-2.1717	0.2547	6.5560	-1.9813	0.1863	-3.7092	3.1155	7.7361	-3.9226	0.2941	1.5167	-0.5511	14.3452	-2.7526	-3.3509	17.9073	-2.4187	-1.8998	-5.6450	2.3050
1.7199	-1.5624	0.3352	-2.0333	0.5936	-4.7397	1.2536	8.3605	-2.9839	-0.3898	-3.2466	-0.2523	6.0505	-4.9050	-7.2611	11.8611	-1.9224	-5.1998	-9.1131	-1.3168
0.6240	-0.1948	-2.2180	-1.3257	-0.3211	-4.0077	-2.0280	-3.0398	-3.0789	-0.4049	0.5888	-0.2454	-3.6715	-4.0776	3.1293	-8.1392	-1.8327	-4.9345	0.8171	-2.6410
3.5059	1.4799	-7.0496	-2.5895	0.4617	-0.8901	0.0154	1.0802	0.7081	0.5404	1.6051	0.3912	6.7363	-4.8244	-0.2882	-6.0736	1.5222	-0.0217	7.8285	-0.6719
1.0489	3.0002	-4.0915	-0.3390	5.7603	-1.7895	6.1676	9.7935	1.7693	2.5506	-1.4911	-0.9899	7.8512	-1.1153	-7.0884	7.3592	-0.6789	-1.8820	-3.5466	3.8529
-1.7703	2.1054	4.9395	0.3887	3.8057	-0.8437	1.7987	1.2768	-0.3205	-2.3160	2.7551	-3.4916	3.4703	-1.0813	-0.0240	9.0454	-5.6637	3.4713	-1.6909	4.0649
-1.1721	-1.5743	2.7597	-0.5280	0.2716	-1.4483	-0.7073	-2.8770	-2.0569	-0.2833	1.6184	1.1482	0.5998	-1.3675	4.3220	-1.8821	-0.7664	-2.1421	-1.7530	-1.6350
-0.1867	-0.4104	-1.8607	2.1513	-1.7076	2.6573	-2.4329	-1.9764	2.2449	0.7253	-0.0266	2.7532	-2.3380	4.3083	3.5245	-5.0045	4.1376	3.4252	4.6723	-0.1156
-1.6255	2.1828	4.5044	0.1371	2.7555	-2.4659	1.0623	-0.1463	-1.7361	-0.2256	-0.2882	0.9075	-0.3273	-3.3898	0.0425	5.7113	0.4411	0.4900	-6.7107	1.8320
-0.2708	1.3251	-1.4843	1.1062	2.2337	-2.9974	0.2880	0.5970	-4.3629	0.8115	1.3832	-2.4786	0.5177	-1.1286	-4.0850	-0.1789	-5.2215	-0.5453	-1.0923	3.6352
1.8511	-0.0931	-3.9496	-1.3537	0.2493	0.0679	2.2537	5.0889	0.6706	-1.9150	0.2016	0.8599	7.6260	0.5282	0.6936	4.8641	1.0374	-0.1973	1.2490	-0.8167
0.3149	-1.9337	-0.8128	-1.6907	-4.4043	-3.3544	-2.2079	-4.2764	-3.6827	2.2836	1.7127	-1.4388	1.4294	-4.5792	6.1685	-10.8283	-2.2612	-4.3905	7.8666	-2.0559
-1.6640	1.6517	3.9360	1.7563	2.5084	2.1663	2.7470	0.8144	2.2356	-1.7714	0.1084	-0.8659	-1.1547	8.2050	-0.4588	7.1201	-1.8697	3.8272	-3.7009	4.1919
-1.6609	1.2561	3.0601	-0.9036	0.7368	-0.5294	-2.4443	-3.1330	-0.1838	1.8421	1.2207	-3.1955	-1.1808	-0.0525	2.0076	-1.9391	-2.0317	0.3485	2.2585	4.0065
1.2506	-2.0819	-0.9215	-1.1322	-2.0218	0.4672	-2.1865	-1.3676	-0.8627	-1.5295	-0.0962	-0.3817	0.1364	-2.5796	2.4439	-1.6780	-2.8317	-0.7686	0.9828	-3.0393
1.9711	2.5169	-0.7948	-1.1834	2.3263	0.4674	0.7137	1.3745	-3.6155	-1.0359	2.3758	-3.0792	4.6917	-3.0884	2.5909	3.1421	-4.9762	6.1273	2.8305	0.1417
1.2257	-3.3990	-2.4609	3.8630	-2.8421	1.3717	-1.4570	3.0571	1.2968	1.8792	-0.2080	3.9004	1.5587	5.1048	-4.2783	0.0598	3.5418	-3.1755	7.2026	-2.2567
-1.6005	-1.9744	2.5983	-1.6252	-4.1294	-0.7633	-1.6045	-1.1340	-2.6495	-0.6200	1.1133	-1.3245	0.3606	-2.7718	1.7283	2.1444	-1.7522	-1.7981	2.2226	-1.8302
4.5047	-0.1656	-7.7847	-0.0383	3.3251	-0.4812	2.7528	4.7407	-1.7849	0.8203	-2.1938	0.8746	1.3413	-0.3953	-5.8193	-1.8174	-3.5704	2.2025	-9.4404	-0.4435
-0.8034	0.4606	3.2249	1.0603	4.4397	3.1453	4.1176	3.7763	3.2503	-1.7612	0.9061	0.2484	3.7757	2.5339	-3.8015	11.5994	-0.6726	0.7209	-4.9486	2.7874
0.8601	2.3614	-0.5888	-0.4739	5.4364	0.2456	7.7054	12.1097	-0.8848	-1.8500	-1.6751	-2.7802	12.4487	-2.8738	-9.4456	18.2933	-2.5848	2.1426	-6.7938	0.3492
-0.0036	0.5092	-1.0063	-0.5606	-1.0186	-0.2582	0.2462	-0.9414	0.3973	0.1997	2.5971	-0.5785	0.9265	-2.5575	-0.9278	-1.1034	-1.1672	-2.8939	5.2765	-0.0542
-1.4940	-0.5283	3.4525	0.8368	-3.0395	-0.8525	-1.1598	-1.0990	-0.7981	1.6329	1.0334	0.1558	-0.0681	3.2903	1.6157	0.7673	-1.2430	-0.2546	2.6480	0.9480
0.5079	2.0014	-0.9940	-2.0674	3.5508	-1.0886	3.0707	3.7036	-0.7062	0.9064	0.3599	-0.1038	7.6703	-3.3230	-3.2944	4.1628	1.5946	3.1416	-2.8263	2.4748
-0.3613	0.5247	0.0132	0.6154	2.1518	0.6098	1.4784	1.4887	1.7577	0.4395	-0.3112	0.3953	1.1981	-0.5020	0.3187	2.1828	-2.1150	1.5547	-6.1950	0.1433
-0.8694	-0.7867	1.3081	-2.4729	-0.6289	-2.5806	0.6195	1.2998	1.4287	1.2753	0.4278	2.1677	3.8214	-5.3535	0.9193	2.0377	4.0857	-4.1089	2.3402	-2.4488
0.5368	-0.0126	-1.3896	1.7581	-2.4367	-0.0818	-2.1936	-2.5695	-0.5385	-0.7224	-0.3116	0.0826	-3.6886	0.2668	3.5255	-4.7674	0.8886	0.1250	7.0390	0.6099
2.1718	0.3417	-2.6540	0.4759	2.0018	0.1793	2.3773	4.4684	0.6977	-0.2534	0.0670	-1.0175	4.3965	0.2790	-3.4378	3.2615	-3.2278	0.9568	-0.5843	-0.3499
-0.1509	-0.5418	-1.6429	-0.2774	2.3176	-0.1951	2.7285	3.6344	-1.0069	-0.1613	1.1696	-0.6244	6.2448	-1.2216	-3.9554	4.0415	-2.7820	-2.0488	-1.6227	-2.7207
0.5672	0.6920	0.0904	1.0778	1.2682	-0.8022	1.2661	3.9995	-1.0107	1.8313	0.8258	1.6140	3.6048	3.3766	-3.4818	4.3720	3.4247	2.6675	2.3756	0.5532
-0.9352	-0.0926	-2.4237	1.2652	0.4834	2.5694	-1.1265	-3.4343	2.9091	1.4539	1.6756	-2.4122	-2.1468	-0.3951	3.4395	-8.3621	-3.7043	2.2901	2.6075	-1.1252
0.6936	0.5276	-1.3157	-1.4964	1.0211	-1.6227	-1.1592	-2.8671	-2.8421	-1.1104	1.6448	-3.0441	0.8350	-4.0799	1.4727	-4.3612	-5.9405	-0.1829	-2.0918	-2.8415
0.2211	0.9526	-1.0152	-0.3258	-0.1296	-3.6314	1.4615	-0.0898	-2.6849	0.3540	1.3160	-0.4356	1.8464	-3.2031	-1.1421	-1.3107	-2.9072	-1.8574	-0.5406	1.0077
-0.6497	2.1972	0.7642	0.5884	2.2401	3.8044	0.6830	1.0917	3.3187	-0.5506	0.8928	-2.0061	0.4328	4.0888	1.2814	3.2244	-4.4887	5.0351	-2.0552	0.5321
-0.7858	0.1902	0.3331	0.1530	0.7584	-0.1041	0.1046	0.4937	-1.3560	1.6125	1.7010	1.1610	2.6293	1.7614	-1.5591	-0.1054	0.4006	1.0444	-1.2285	0.8067
-0.9782	0.9609	4.2180	3.6290	0.2617	1.9752	1.6312	1.7083	3.1353	0.1518	-0.7620	-0.2224	-1.8910	3.9914	-1.1523	6.0747	0.6137	-0.8489	3.2932	0.9149
0.6702	0.8664	-3.5431	-3.3104	-0.2987	-6.6624	-2.0787	-3.2169	-5.7578	-1.7456	-1.1042	1.4999	0.0733	-8.0799	0.0456	-5.4274	4.4317	-0.4711	0.9891	-0.9660
-1.4860	3.3820	1.6171	-2.5136	2.0163	0.3516	0.9577	-0.4226	1.8680	-0.5252	0.5663	0.9063	4.1504	-2.4488	2.1499	2.0527	6.0714	1.9219	2.8563	5.7088
-4.3630	-0.2517	4.9508	1.1048	1.0913	-1.5218	2.5911	0.8172	-1.8269	-2.3886	-0.1627	-3.2175	-0.1238	0.9718	-0.7108	9.0147	-0.1557	-2.4377	-2.0239	1.6720
-0.6566	-1.5125	1.4853	1.5397	-1.1336	-0.9029	-6.2198	-5.0340	0.0808	-0.4763	3.3886	1.0235	-2.7452	2.1501	4.2897	-5.4142	1.2620	-3.9425	5.4811	-1.2341
-0.1828	2.0605	0.2891	1.4580	5.2150	0.4950	5.6988	6.5403	2.1686	-0.3150	-0.7743	-3.5824	4.6664	4.0765	-3.8676	9.2427	-5.0455	2.0451	-8.4834	3.4533
-0.5233	-1.9153	1.1423	-1.6897	-1.2136	-3.4976	-2.4202	-2.5047	-3.8247	-2.9451	0.1316	1.2512	1.6994	-2.5877	1.2588	2.6394	1.0147	-1.0851	-1.8810	-1.4935
-0.5463	0.2169	-1.3623	-0.8256	-3.2178	1.9065	0.2316	-2.0639	1.8115	-2.6214	0.0359	-2.3417	-2.2911	1.9071	-0.2265	-1.0163	-4.2116	2.4614	2.1954	-0.6006
2.1118	4.4476	-2.4095	1.2357	2.8634	-1.5789	2.1823	2.8473	0.3539	0.8212	0.2843	-4.1021	4.2965	-0.8255	-3.0030	1.3237	-1.8949	2.0592	6.5377	5.4355
2.7475	0.7060	-4.6833	0.9035	2.2058	-2.5739	0.8747	3.3901	-2.6759	0.3052	-1.9474	1.4474	-2.0905	-1.6168	-2.8762	0.0642	-0.3558	-0.9979	-1.8606	1.6988
1.4765	-1.1473	-2.5014	0.6590	-5.0842	0.8324	-1.7110	2.3866	0.7600	-1.9465	1.1782	0.5564	2.6066	1.8573	-1.6306	2.5748	-1.0266	-0.6885	6.5287	2.2911
2.1618	-1.0838	-2.7667	-0.0450	-0.9975	0.4322	-3.5827	-1.8685	0.4314	-1.8798	0.0115	1.7392	-0.4250	-1.7807	0.6668	-4.2644	2.1474	0.0270	4.3793	1.5956
-0.7151	-1.6059	0.2690	1.4282	-1.3242	2.2485	0.3560	-1.5614	2.2072	-0.1393	-0.9277	1.7058	-2.5933	3.9729	0.6642	0.1706	6.3527	-2.8586	4.5202	-3.7462
-1.7045	-1.5863	2.6578	0.9429	-2.1381	2.9638	-0.2373	-1.4809	4.3113	-0.7631	0.9076	0.7615	-0.5098	2.6970	2.0344	0.9537	-0.1273	1.2108	1.7239	1.1345
1.2259	-0.0358	-4.3706	-0.4706	1.0031	1.4816	1.0956	1.4624	-1.0995	0.6868	-3.0206	-3.1962	-1.5147	1.5527	-1.4344	-2.5457	-3.2689	2.5111	-4.1065	2.4729
1.3648	1.4967	-3.1801	-1.7199	5.5314	-0.4207	6.0294	9.2668	-2.9198	0.5938	1.8594	0.3396	11.7705	-3.1212	-4.2752	9.3511	-0.2048	2.3235	-3.0899	1.4097
-1.6148	0.7017	5.3616	0.7832	1.2865	-3.4522	4.4248	4.3334	-3.6948	0.1333	-1.0866	-2.4181	1.8230	-2.3411	-7.9319	11.4382	-3.8174	-2.5023	-6.0565	-1.3309
-2.9115	0.5795	5.7605	-1.0288	-2.3702	1.0856	-1.1631	-0.7426	0.2997	0.3166	1.6433	-0.7941	1.3668	-1.3652	-0.2854	4.5413	-1.4302	0.1419	0.5117	-2.4223
1.0810	-0.3376	1.2799	-0.4375	-2.4518	-0.3457	-0.3295	2.9410	-0.0761	-2.0036	2.1307	-2.0286	7.3387	1.5659	-1.7538	7.2944	-2.9029	2.1044	9.3965	-0.7444
-0.0431	1.3130	-0.0295	0.6286	3.3720	-0.2102	0.7514	-0.6752	0.4676	-0.0655	-0.1363	-0.4365	-3.4119	-0.4786	1.7875	-0.5217	2.2900	-0.8215	2.2903	2.3711
-4.1166	0.3594	7.8641	-0.6782	-1.0116	-0.8200	-1.6880	-7.8747	1.3182	1.0552	-1.0609	-0.9640	-9.7457	-0.4675	4.0122	-4.7221	-1.3292	-4.5924	-2.3175	-0.0102
-1.4790	0.7463	2.6240	-1.1570	2.9625	-2.3194	3.9430	3.7932	1.1074	1.5195	-0.4537	1.2279	4.5451	-2.1172	-1.5708	6.0896	3.1575	-1.5445	-4.7164	-1.0392
0.9307	-1.5862	-2.3528	1.0357	-2.6931	1.6047	-3.7764	-6.9933	-0.3501	0.6746	1.2575	2.9717	-4.2574	1.4593	5.1907	-13.2567	3.1566	-0.6382	6.3907	-2.7994
-1.6450	1.4726	0.8145	2.3467	1.9841	-0.4465	-2.0552	-2.2701	2.0388	-0.1661	3.4467	-0.9649	-0.4666	1.8943	2.6126	-3.8829	1.5076	-3.5437	5.3337	3.5334
-1.7385	-1.9489	2.0253	0.1961	0.4089	1.4835	-0.5101	2.2096	0.3424	-0.0878	2.4570	1.0024	6.1266	2.8917	0.3281	4.6441	0.5762	-0.2535	0.1183	-0.6531
-1.0183	1.0416	2.7993	-0.0591	1.4873	-1.2083	2.3436	4.7715	-0.5882	0.3000	3.6525	-0.4225	12.6984	-2.0413	-2.7389	8.9160	1.1787	-0.6332	1.5835	2.9907
-2.3754	3.2986	4.0889	-0.7019	2.5990	0.0103	-0.4400	-3.5865	1.0265	1.5791	-0.5575	-2.0772	-4.2673	-2.6416	4.3623	-3.3893	-4.1248	1.5022	-5.0918	1.8369
0.6645	-0.0404	1.3603	0.0921	-0.0671	2.2335	-1.2333	-1.1494	1.0367	1.0735	-2.4166	1.6337	-6.8947	-0.0079	2.7374	0.3973	-2.1552	-1.1003	-11.9050	-0.2220
0.8485	1.1668	-0.5880	4.5786	-0.8462	4.0900	-3.7362	-5.4417	2.2369	-1.7792	2.8467	-0.7065	-7.2597	8.8584	2.1698	-8.7521	-1.9982	4.3987	7.8939	2.9228
0.5353	1.4216	-2.2882	0.4941	1.4565	0.0256	2.2615	3.5642	1.6164	2.4229	1.3740	-3.1718	4.7683	4.2508	-4.1123	1.7491	-3.5874	-0.7784	1.2543	2.2712
1.6404	0.6208	-2.0948	-0.8692	-1.7061	-3.3734	-4.9937	-7.2855	-1.6276	-0.9925	-1.3784	0.1341	-11.9653	-3.7786	1.9999	-13.6597	-2.8641	-2.2751	-3.5076	0.3477
0.6878	2.0895	1.9605	-2.0404	2.2881	0.5552	1.0768	0.6295	-0.2479	0.5386	0.5813	-3.2056	2.4152	-2.0471	0.3601	4.3264	-3.4210	1.9870	2.0517	3.1025
-1.9055	-2.6906	4.6813	2.9291	-2.4654	-0.8301	-1.3044	0.3247	1.0630	2.6192	-1.7182	2.5553	-3.0297	4.8016	-1.6957	3.6539	3.4111	-2.3755	-1.0137	-4.4857
2.2188	3.3404	-2.0738	-1.9769	3.6406	-4.1439	2.4817	2.9437	-5.3705	0.4986	-1.8457	-0.7368	3.6689	-3.9380	-2.4330	1.4607	-0.5788	0.9402	-0.6537	1.6409
-1.4214	2.0714	2.1097	3.2763	4.6495	-0.8525	2.9653	2.6967	2.1834	3.9787	2.2409	-5.2624	1.7377	2.8700	-3.2866	3.9249	-5.0897	0.1408	-1.2099	3.6318
0.5621	-0.7299	-1.2960	1.4191	-0.2054	3.8122	-2.9131	0.1072	3.1637	-1.5368	-1.1343	1.7144	-3.1329	2.9554	-0.1367	-0.8677	6.0842	3.1488	5.0141	-1.4846
0.2835	2.9720	-1.0908	0.5895	2.7289	-0.2070	1.4753	-0.0577	-0.8802	2.3642	2.3352	-2.9785	4.3409	-0.8506	-0.7218	-5.2766	-2.4572	3.1824	1.8389	5.8122
3.4915	-0.2877	-6.5364	-2.7967	1.3994	-2.0107	-1.6410	-1.7025	-1.9315	2.0979	0.3344	1.3168	1.7674	-4.3352	5.3235	-12.3955	0.2814	-2.0383	-0.5349	-1.5435
2.6464	-1.0859	-3.9896	-1.8477	1.7176	0.5318	0.4744	3.7619	0.3657	1.3100	-0.3123	0.3211	5.4757	-0.8630	-2.9540	1.2966	2.1262	-3.0379	0.8624	0.1201
3.0812	0.1920	-5.4788	-1.2450	1.0466	-2.0606	0.9483	5.4820	-3.0173	-1.5049	-0.3511	-1.3435	6.8585	-5.0758	-2.1247	4.1785	-4.5279	-1.5851	-1.5486	0.2601
1.4559	-3.0308	-0.1236	-2.3078	-4.8884	-0.7992	-3.2990	-2.7852	-1.2402	-1.9354	0.4837	0.9142	-0.9349	-6.1390	1.1212	-1.9642	2.5885	-3.1347	8.8286	-3.3026
-3.6587	1.6548	6.1057	1.3714	2.0790	1.0981	-1.6218	-6.3556	0.5714	0.3674	-0.4321	0.7519	-7.5204	-0.3020	6.0928	-1.5582	4.0890	3.3224	1.7874	4.3799
-0.6095	-0.4652	-0.5498	-3.4150	0.2871	-0.9241	-0.7500	-2.0764	-0.6107	0.2986	0.6854	1.3340	-1.3693	-5.2463	-1.0536	-2.4368	-0.3658	-2.6614	-4.8034	0.2551
2.4759	-1.4409	-6.0719	2.0375	-4.8969	2.7689	-3.5757	-6.7592	3.1501	-0.0903	-3.0868	1.4813	-14.3322	6.4444	7.7270	-15.6592	-0.7790	2.6408	2.9608	-2.2318
-0.5155	0.4587	0.5424	1.0015	1.4567	-1.9732	-0.0815	-0.6298	-2.9234	-1.2545	-1.2677	3.3691	-3.1865	0.5732	-3.2806	-0.3135	4.8660	0.2215	-1.5000	-2.0442
-3.9799	0.3017	4.8109	-0.7521	-0.6723	-0.9250	-2.6581	-6.9425	0.8888	-2.1349	0.4643	1.9739	-6.9093	-1.2616	4.6975	-4.1489	6.9008	-2.6832	2.0807	-0.2115
2.6998	-1.1978	-4.1768	1.2955	-0.5536	-0.5852	-3.4463	-1.5484	0.0395	-1.3534	0.5895	-1.4978	-3.4985	-0.8926	2.7118	-7.0590	-3.2752	-1.0840	1.4005	3.2777
-0.1603	-3.7717	1.0929	-1.0895	0.8256	-0.6694	1.3698	5.9576	1.9295	1.1327	-0.1923	0.7391	7.2982	-3.8598	-4.5667	8.3335	0.6502	-3.6748	-3.2844	-1.5713
2.3195	0.0857	-5.9984	2.6767	-2.3126	4.4621	0.1560	4.0009	2.1447	2.0743	-0.3114	-0.0548	1.3221	8.0355	-0.8917	-1.5159	1.1188	3.8298	10.0941	1.1056
2.5673	-0.2019	-1.7697	0.0046	1.8450	-0.1805	-1.5720	0.2663	-1.2895	-2.0114	1.7781	0.7062	2.8827	1.4839	0.2465	1.1535	0.4536	2.5305	2.8790	-1.5670
0.3616	-2.4106	-0.1420	0.3644	-3.0075	-0.3764	-1.5989	-0.7763	0.0983	-2.0252	-0.8318	-1.6115	-1.2933	0.7355	-6.5464	1.5763	0.9973	-2.4852	5.4393	-1.7907
-1.8512	-0.6193	3.6800	0.0264	-2.3486	-2.3694	-4.1358	-8.1339	-0.5569	-1.7458	1.8279	0.0804	-5.1317	-0.7079	3.2393	-5.9208	-1.6813	-0.3269	0.4202	-0.3790
-0.2776	1.3652	-0.8580	1.9251	2.4002	-1.0198	-0.2181	1.9693	1.2490	0.4486	-0.3510	-0.6058	1.1850	1.5428	0.8184	-0.0238	-4.1404	-2.0609	-4.6927	5.6528
0.1507	-0.2343	1.2139	-1.6193	-2.0531	-3.5990	-0.8565	-1.5190	-3.6277	1.1049	-1.0723	1.2339	-2.3406	-6.1659	0.5272	-0.8857	1.1783	0.2559	-1.6809	-0.5172
0.5880	1.8594	-2.0845	2.0046	2.4015	-0.4737	-1.4572	-4.2673	-2.1111	-2.3206	0.7980	-2.9775	-4.4793	3.0802	1.3491	-5.0792	-2.7891	1.6984	1.8376	0.2073
-0.4821	0.1744	1.4739	0.7716	-0.5173	1.3472	-1.8665	1.7603	0.7009	-0.9744	0.4429	1.4104	2.9686	0.5126	-2.0167	4.1738	-2.7752	1.0307	-3.9468	1.6741
0.6869	2.3127	-2.2916	1.2868	0.4709	0.6477	0.2330	0.8158	-0.0212	-0.6687	2.7308	-1.5567	5.2780	6.0040	-4.3225	0.5147	-2.9145	5.1593	4.7081	2.2655
2.6380	-0.4130	-0.5698	-1.7693	2.6560	0.1319	4.1901	6.7400	0.1102	1.1000	1.5884	1.9607	12.7668	-1.5221	-5.3030	7.9628	5.8730	0.8993	5.7043	-2.4711
1.7270	-0.0952	-4.3327	-1.4452	-1.4730	2.7194	-0.9716	-1.2251	2.0069	1.6807	0.3923	0.2950	-1.0827	1.9273	-0.0155	-7.6344	0.6286	1.5578	5.7196	1.7967
0.1440	-1.1253	5.0413	0.1013	-0.6011	2.0348	0.0493	0.9121	2.3149	-0.5592	-2.5473	0.6885	-2.0150	3.3728	-1.6239	6.3676	1.0133	-2.8753	-2.9987	0.8628
2.2352	2.4057	-0.8881	3.1279	-0.0038	2.9521	-2.1848	-2.6124	1.8319	-2.5779	-0.2835	-4.9143	-6.3876	6.1701	5.8865	-4.2929	-3.1888	8.0372	8.4362	-0.8090
0.5073	-0.3684	-1.8047	4.0419	-0.3475	5.1211	3.3135	7.7753	7.5120	0.8174	2.6150	0.2592	10.3762	7.1032	-6.1981	7.4074	1.7947	1.0362	11.4034	-1.8270
1.6039	1.9074	-4.2367	-0.5893	3.3008	0.7659	3.7732	6.1203	1.4423	1.1326	0.4072	-1.9032	6.5254	1.3757	-4.1753	4.9485	-2.0945	3.0237	0.1882	1.6549
1.4775	-2.1034	-2.8470	-1.1425	-0.3043	1.6964	-1.2943	-0.0535	-0.5489	-0.2991	-0.5297	0.6209	0.5647	-2.5936	-2.7631	-3.5277	0.4355	0.7268	-0.7851	3.8525
-0.8693	-2.0381	4.1807	-0.1063	0.8299	0.4393	2.1831	4.0960	0.7334	-0.7324	-0.8195	2.1428	3.4040	-0.7509	-3.0444	10.8774	0.7814	-0.2956	-4.1226	-5.5485
-3.0139	-1.7322	6.3220	-1.7701	1.7486	-2.5666	3.3115	1.7111	-4.7579	0.0805	1.5969	-1.3182	4.2242	-4.8967	-3.6895	9.0253	-0.3680	-1.1408	-6.8128	-1.0526
-0.1222	-0.7811	1.3229	0.3408	-0.9852	-1.5652	-0.9040	-0.3757	-1.9240	-1.2073	-1.0512	0.9405	-3.5030	-1.1865	0.9645	1.6672	1.2249	-2.1451	4.5397	-1.4492
0.0100	-2.0378	1.8555	-0.2150	-2.1199	0.4711	-1.5680	-1.5566	-0.4719	-1.7338	-1.8212	-0.4255	-4.0975	-0.5466	2.8044	1.0400	0.2290	-0.7857	-2.2816	-3.8383
0.3653	-2.5743	2.1001	-1.2515	-4.6702	-1.4383	-4.4415	-4.4139	-1.1448	-0.6202	-0.6985	4.0590	-6.5374	-4.2813	4.8560	-4.8299	5.5620	-3.5771	3.8488	-2.7975
2.7724	-2.4025	-7.4970	-0.8228	-1.5515	0.0638	-1.4127	1.8362	-1.5844	-1.8537	1.5164	1.7911	5.1002	0.5191	-2.4350	-3.7796	-2.1728	-2.0910	-0.9503	-4.0811
-0.4786	0.3972	0.5789	-0.2466	1.3350	-0.1905	1.6454	1.1944	-0.4951	-0.1683	0.0408	-1.8631	1.6181	-2.4743	1.4304	2.5995	-2.9974	2.3035	-1.3352	0.6216
0.7736	0.3984	-0.9611	3.0686	1.2384	6.2229	-0.2803	0.2837	5.4318	2.3177	0.8411	0.5026	0.1055	6.2552	2.8116	-3.8837	2.9309	5.0002	5.1592	-0.5562
0.1640	-0.1106	0.6471	1.1618	3.3242	2.2237	5.9328	9.5136	3.8711	1.5171	0.8540	0.2222	11.2262	0.3550	-6.7146	12.5983	-0.2465	-0.4351	-2.8271	0.3375
-0.9857	1.0438	1.6288	0.5101	3.6199	-0.1710	7.5986	8.4767	-2.0966	-0.0450	-1.6494	2.5909	7.2823	-0.6323	-4.8134	14.0320	4.6171	1.5382	-4.5217	1.0150
-1.0703	1.0827	1.0994	2.2607	-0.4526	2.1674	0.2390	-2.7935	2.0392	2.0193	-1.2960	-2.2979	-4.2507	3.1940	3.3100	-8.0672	-6.5824	1.0784	-6.2445	-0.8439
0.2255	3.8768	-0.2506	0.5044	4.3237	1.4523	1.5743	0.9223	2.0475	0.3895	-1.1607	-1.7306	-0.9227	-1.9988	-1.7945	0.6743	-1.7863	5.4150	-5.2887	5.4137
0.8732	1.4401	-0.9436	2.1152	1.8934	-1.4102	0.7548	0.8185	-0.8012	-2.5680	-0.8668	-2.1350	-3.5219	2.5961	0.2263	2.2425	-1.8499	-2.7145	0.6322	1.5247
-3.3524	-0.6517	3.2731	1.4294	0.6336	2.3094	-2.3042	-4.3328	2.1346	-0.4836	-0.6942	2.1830	-8.8934	0.7282	3.5665	-3.1735	2.8709	2.8293	-5.5919	0.4903
-0.5304	2.6674	0.2991	1.8173	1.1079	1.9244	0.7489	-1.7265	2.8273	0.8679	2.5209	0.5101	-0.2376	4.5336	1.7982	-3.4489	1.4302	0.4329	4.5065	4.2657
2.9149	0.4862	-4.2051	3.9320	-1.8055	-0.8556	-1.8180	-0.3163	0.0187	-0.3495	1.2527	-1.7821	-0.7332	4.8226	-0.5907	-4.7303	-3.1823	-0.2893	9.1421	-0.2212
1.0748	0.1137	-0.5057	-0.1958	-1.3288	1.5356	-2.3115	-1.9348	-0.1228	0.5031	0.9043	-2.3430	1.1072	1.8277	2.4498	-3.1573	-0.2854	1.3708	9.5110	0.5763
1.0541	-1.3160	-2.4938	1.6184	-0.2521	2.3643	1.6638	1.0948	3.9809	-0.2119	2.1118	1.1367	3.1292	3.9046	-1.3986	0.8713	2.9143	0.7690	7.1933	-4.8693
1.5722	1.2787	-2.8999	-2.1060	3.5131	-2.5715	2.7295	0.3300	-0.8206	0.0626	-1.3516	-0.1361	0.2672	-0.5143	-0.5670	-3.5495	-0.5488	-0.6424	-6.7637	2.0306
-1.2280	1.3252	1.5729	-1.4727	-0.8817	-0.8062	-3.8646	-10.5910	-0.9317	-0.7728	-2.5354	1.0379	-14.8323	-0.5987	6.3575	-13.6134	1.7268	1.8533	-0.2518	0.4481
-0.3406	-0.9059	1.7035	-1.8748	-1.6041	-0.5522	-5.0733	-4.4686	-1.4099	0.6140	3.8427	-2.5174	6.2607	-3.1169	4.4220	-5.4111	-4.1639	-0.8374	3.0883	-2.1133
3.2181	-0.2063	-3.9343	-1.2158	1.1891	0.7755	1.3589	3.7065	0.9050	-0.0388	1.0997	-1.9865	7.2832	-2.7471	0.2217	4.0871	-0.6771	-1.0430	1.5959	-0.6767
1.1474	-1.5518	1.4687	2.4099	-0.7607	2.9257	2.4067	6.3402	2.4276	-1.1070	0.7305	0.3718	4.6480	5.6297	-5.7937	10.7293	0.2060	-3.6936	4.0722	-2.6733
1.0912	-1.2000	-1.1582	-1.4201	-2.1365	0.4144	-1.1613	1.1287	0.3519	1.1674	-0.1333	0.8929	3.0237	0.2392	-2.3811	-0.9627	1.7419	0.4526	3.3247	-5.1892
-1.8754	0.5891	1.6207	-1.5599	-0.7948	-3.0720	-0.9312	-2.8639	-3.9913	1.5899	2.5738	-1.3126	2.8744	-3.2063	-0.3950	-4.5481	-1.9959	-0.2379	0.7863	2.9000
-1.2191	-3.2450	3.7823	-0.2786	-4.1928	-0.3400	-3.0176	-0.5370	-0.9141	-1.1033	0.7030	1.9666	0.6466	-1.6970	0.4524	5.9293	2.5460	-2.2512	4.4721	-2.9385
-2.0729	0.8281	0.2659	0.0456	1.6329	2.4473	1.8978	-1.9048	2.1593	0.0981	0.4681	-1.2306	0.4587	0.9404	-1.5834	-1.5476	-3.8241	2.9469	-8.0647	-0.2523
