X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70
-0.1247	-0.8501	1.0105	1.0113	0.3502	-1.9498	3.4710	3.0209	-2.4213	2.7710	-1.2449	0.1311	-5.3362	0.7459	-1.9262	-0.5743	5.5565	4.0374	1.5702	0.3933	3.0887	-0.4103	1.0878	-1.4872	-5.8939	0.5410	-3.8873	4.5107	-1.9653	-1.0509	3.3617	4.7562	-2.1731	-2.0174	-3.0013	1.7854	-5.5471	-0.4345	2.4745	-2.2843	-0.6325	-1.9363	-10.6663	-6.7769	-3.9982	-1.5491	-1.0148	-0.8913	-4.0335	0.8795	0.9479	-0.9144	2.3382	-4.6308	-6.7877	1.4117	-3.2941	-0.5202	1.3507	5.3857	0.4221	-0.8829	-0.3594	6.7115	2.7665	-4.9775	1.9210	4.1857	-2.7263	-1.9121
1.3298	-0.0466	2.5178	2.0282	0.0476	-0.8375	3.3227	0.7160	3.0131	-0.0564	0.0854	1.4610	-0.8175	0.6737	-0.5506	-1.4136	0.7791	0.4069	-1.0689	-0.2819	3.3457	-3.6949	0.0659	1.5759	-4.3446	1.8438	-1.8046	0.1863	-5.6807	1.2343	1.0245	0.0995	2.3029	1.4829	-1.8580	-1.3318	-0.4058	0.8838	1.9777	-2.8760	-1.9821	-3.2369	0.4064	0.2251	-2.2948	-1.2138	-1.1975	2.3379	-1.1589	1.4640	-0.3756	-2.3521	-0.0664	-0.8705	-3.2761	-5.6679	-3.2062	-4.7101	-1.4437	-0.9777	1.8869	-10.3020	-0.2537	5.3871	9.1508	-3.4718	3.9400	-12.2591	-1.7722	-0.0522
-0.0791	1.7543	1.4231	1.5208	1.4029	1.7099	2.0684	-0.4388	0.3695	-0.9842	0.5376	0.6043	2.2458	0.6084	3.3766	2.1903	-7.8151	-9.2717	-2.0996	0.7420	0.8506	-3.6489	-3.2618	-0.6402	-2.1931	-0.8322	2.6756	-3.3998	-1.0114	-1.7907	-0.8037	-1.0873	0.5428	-0.2402	1.1012	-1.6303	3.8055	4.0292	2.7128	-3.3644	0.9865	-2.1715	4.8345	3.6123	-1.1070	3.6710	2.0238	-0.0731	8.5088	-3.3914	-0.8228	4.2688	-1.5677	0.0154	3.1834	-1.8509	-3.3533	1.1358	-0.8083	-0.3703	-0.2085	-5.1715	-0.8997	0.7710	16.5787	-0.6693	1.9337	-3.8368	2.7323	-2.6744
-1.0510	2.0470	-1.0657	-1.0169	-1.1364	1.2260	0.3053	-4.5220	3.6153	3.6996	-0.7950	-0.8192	4.5797	0.0905	7.1800	6.1764	-5.0631	-6.2602	2.9270	0.9933	0.0271	-0.7153	1.9372	-0.1688	-2.1568	-1.2832	-3.8141	3.9701	-0.7855	3.2348	0.6883	-0.1830	5.0817	-1.2661	-7.2337	-4.7085	1.9746	-0.6801	0.1998	-4.2530	-0.6985	-3.4825	3.2749	2.0520	-0.4121	1.1848	7.0316	-2.5748	7.9162	1.8743	-2.7310	-8.9588	4.0581	-2.3276	2.2766	0.8678	-2.1435	1.3739	0.1405	1.0312	0.6279	0.5518	6.9849	-6.3805	15.1574	-0.8848	17.5430	6.9638	3.2434	-4.6069
3.2867	0.2640	0.1636	-2.1523	0.1726	-0.3872	2.2865	-1.6150	1.9558	0.9163	-2.0779	1.2115	1.7070	-2.7651	1.6654	0.5996	-1.8261	-0.4792	0.2302	0.4165	-2.3838	-1.3135	-0.5481	-1.7548	3.0495	-2.9173	4.1824	-3.3254	-0.4025	0.4060	-3.4435	-3.7291	-1.5140	-1.5469	2.7075	-2.4654	0.6437	-4.0915	1.7882	-2.7273	0.6266	-2.6022	-1.7332	2.4759	-3.0537	-1.1029	-3.9833	-3.0732	-0.1812	0.5374	2.4901	1.9583	0.8503	2.5033	10.4738	0.9930	1.0333	5.6772	-0.6345	-3.8461	1.7671	-2.0027	-1.9079	-7.0879	0.5780	-2.7785	-2.9934	-4.5404	1.9483	-3.0232
0.4991	0.7950	1.0815	-0.7658	-0.1740	-1.5072	3.6716	2.2379	-0.7411	-0.6600	0.2651	-0.2508	-3.7413	-2.0328	-7.1891	-1.6374	7.8353	7.6904	2.3606	-0.4388	-2.2546	4.2746	-2.2584	-0.5987	2.0708	-0.8954	-0.4710	1.1866	-5.4638	-2.6057	-2.6527	-3.3998	-5.8975	1.0794	7.7032	-1.6221	-3.2254	1.1484	4.1522	3.1197	1.0555	0.9547	-1.3321	-6.2873	-3.1303	-8.3723	3.5792	-1.8053	-9.7792	5.9329	-2.2512	-4.3683	1.5981	-0.0739	8.8308	-2.6922	-3.3068	1.0885	-0.3222	0.0896	-0.5433	-3.7436	-13.9991	2.0533	-8.3887	5.9820	-1.3018	7.7765	-4.1764	1.7786
-1.6473	-0.8273	-0.9288	-0.7908	0.1738	-0.4940	0.1633	1.8340	0.9542	-1.5019	-0.7252	-0.9639	-2.0060	-0.5169	-2.1793	-0.0126	1.1296	-0.0016	-1.2887	0.3469	-1.5594	-2.3098	2.9228	2.2609	1.9419	-2.4436	0.8623	-3.1732	-4.3595	0.5375	-2.8497	-2.9277	1.1407	-0.4570	4.1244	2.3257	-1.5339	-2.7143	-0.0384	-0.2324	-1.8684	-0.2020	-1.1812	-1.5831	-0.3938	0.9547	-1.0215	-2.2728	1.7109	-0.4380	-1.2691	3.8670	-1.5149	3.2399	8.0430	0.8534	3.0846	1.7598	0.8805	-1.8106	1.3124	-3.4742	-2.1334	-3.2093	7.3942	-1.5281	9.0847	-9.5266	4.3107	2.7847
0.9301	-0.4302	-2.8078	-0.5164	1.5498	0.1310	0.3074	2.4538	3.1027	-1.3389	0.6612	2.2768	-4.8595	-0.2974	-6.8423	-4.2127	7.7584	9.1906	-0.2178	-1.0308	-1.9748	-0.5357	0.4115	-0.4604	2.4118	-0.3630	0.9332	-1.4300	-1.2535	-1.9849	-2.4033	-3.1233	-2.1072	-0.8081	8.9500	6.2211	-5.3492	-2.9891	1.7267	-0.3561	-0.9391	-0.2388	-5.0979	-7.6489	-0.4613	-5.0394	-7.9443	-0.7774	-9.3079	1.9767	-2.9739	-0.2726	-1.1412	0.5584	6.0842	3.7242	0.3731	1.3703	-0.0227	-6.2862	-1.8661	3.1439	-15.1891	5.9451	-17.6551	-1.9181	-5.8513	-4.7088	3.2341	-0.1937
1.1985	-1.7392	0.9615	-0.8504	-1.8018	-0.1154	-0.9212	2.1006	-0.8080	2.3310	1.5355	2.1470	-3.9566	-0.5303	-1.7807	-1.3838	7.7727	7.7812	1.3089	1.9202	1.7104	2.5845	-0.3981	0.7443	-0.6291	-0.3132	-2.3085	1.4470	-2.0724	2.0406	2.7819	3.9403	1.8058	0.9064	-1.6278	-1.4450	-5.8023	-2.7235	-1.6063	3.1873	0.5352	2.2950	-3.0612	-6.6537	-2.3505	-1.4824	2.1038	-0.5915	-7.7879	1.8920	2.7559	1.6491	2.2526	0.8430	-4.3446	-2.3157	5.5734	0.5185	-0.7500	0.4415	-0.9472	-5.9329	-3.1487	-4.3464	-6.4426	0.4998	-5.4273	-4.9178	-7.4607	0.0919
2.2007	0.7053	0.6696	1.8094	0.9235	-2.3741	0.5337	-2.3177	-1.5895	-0.3231	0.4526	-3.7713	1.6021	-1.5850	3.1225	1.9349	-6.5431	-8.5689	-1.8657	1.2299	1.9783	0.3095	0.7236	2.0454	-3.6520	2.9581	-0.5504	-0.0849	-0.6257	-1.4238	1.9931	2.9176	1.4464	-1.7549	-4.9208	-2.6106	6.2879	-3.2975	-1.4732	-2.1106	0.1413	-0.8080	7.2352	9.2056	-1.4247	4.9327	1.0013	-0.0153	9.0810	-2.6251	-1.0616	2.9017	-1.1785	-0.4884	-6.1308	-2.5767	-2.4116	-3.0714	-2.3285	-2.5452	0.4507	-3.6772	6.5089	1.2526	16.3793	-1.9462	8.2387	-4.5736	0.6660	-3.2756
-2.2997	0.9963	-0.3276	-0.1311	-0.3423	-1.5128	2.4177	0.2401	-0.0911	0.8088	0.8465	-0.1183	-0.8558	0.3484	-0.1677	0.6274	3.2425	0.6906	2.0005	1.0832	0.0863	2.1861	-0.3129	0.1279	-1.3638	0.2650	-1.1651	-0.1734	-3.1444	-0.6533	1.7156	1.1053	1.5046	0.8313	-3.1645	-1.6630	-4.0355	2.1801	1.9545	0.3999	0.4776	1.6577	-2.2017	-4.6953	-2.9393	0.4515	3.0035	-1.0725	0.9513	0.3331	-3.3607	0.2814	-1.9073	0.4085	0.7261	0.8092	-3.6761	0.0026	-0.7879	3.8857	1.1855	-2.4365	-10.8647	2.2757	6.9085	2.8471	8.3303	-2.0710	1.3812	2.9276
0.1241	0.1996	0.5415	-1.0418	-1.2043	0.8571	-0.5895	0.3579	2.4131	-2.1053	-0.5598	-0.3775	1.4805	1.8141	-2.1406	-1.0796	2.0383	3.7174	0.1348	-0.0709	-1.0007	-0.3557	0.4153	1.4219	2.1429	0.4403	0.1848	-1.4170	1.6008	0.5445	-1.9916	-1.4778	1.6772	2.3267	2.5977	-2.4753	-0.8962	1.8989	-0.0031	-3.6018	-1.4817	-1.0297	0.7709	-1.5280	1.1850	-4.4045	0.4267	-1.3004	-3.4707	3.6541	0.4511	-4.0572	-0.4981	0.3620	3.6618	0.2115	-7.1877	0.6308	0.3422	-1.7766	-1.3407	6.5572	-2.4133	2.9084	-13.6374	-4.0898	-6.5634	5.5066	-0.9503	4.7241
-0.1947	0.1344	1.2270	-1.9829	-0.6922	-1.8516	1.7633	0.7382	-2.2068	-0.7149	-0.9144	1.2237	-1.4058	2.7003	-4.3486	-5.2028	6.9484	7.0962	3.0009	-0.1107	-3.0140	1.7458	-1.0041	2.2501	2.5275	0.8720	-1.8347	2.4500	0.4851	0.2772	-3.4152	-4.5139	-1.3432	-1.0612	8.6221	-0.6648	-7.1538	1.4337	1.5588	2.2866	-0.8405	1.8594	-7.6932	-9.7439	-1.1975	-3.1087	-5.6117	1.0779	-8.1393	2.4052	-1.2916	-1.5512	1.6217	-0.8851	3.8341	-1.3247	-1.9151	-3.7438	-1.0563	1.6620	-0.2331	0.1912	-13.8965	1.6547	-11.2807	4.6145	-4.6292	-4.6318	-8.8111	-0.7458
0.6876	0.6078	0.5046	1.1103	0.0398	1.9174	0.0570	-0.9546	-3.4267	0.3407	1.0418	-0.7714	1.3458	1.1386	2.3609	2.3769	-1.1223	0.5055	-1.4638	-1.3680	0.5370	-2.4105	-1.2954	-1.5136	0.2842	3.7989	1.6022	-2.3206	-1.8788	0.4778	1.0209	1.6716	-1.3752	0.4243	-1.5233	-1.5716	1.0055	2.3216	-0.5552	1.2992	-0.9033	0.1594	1.6569	0.2023	1.0193	-3.3194	1.0011	3.7535	-1.0323	1.7799	0.5983	-6.5778	-3.6724	0.2788	-8.9955	0.6094	-8.3092	-5.7278	1.9793	-0.9511	-1.0301	2.2535	1.7150	7.2744	-2.8536	0.6769	-5.4877	5.0619	-0.2548	-0.1273
-0.8751	1.3755	-0.9264	1.5211	-0.9104	-1.5689	1.7496	-0.7279	-3.6451	0.0088	2.6519	1.4695	0.1194	0.1886	0.7514	2.7227	0.8966	0.7883	2.1103	0.2633	0.3737	8.5116	-0.7029	0.2425	0.6223	-0.0560	-2.9643	3.8965	-4.8143	2.8397	0.7861	0.3830	2.1093	-0.1895	-3.5516	-2.6541	0.4072	-4.2828	1.1939	-2.9051	-0.8953	-3.6621	1.2690	2.0992	-3.0922	-2.2525	2.7534	1.7696	-3.6003	0.3439	4.0434	-2.8112	1.9154	-1.2575	-0.1836	1.5158	-8.8135	-0.2724	0.0053	2.1179	3.3076	-7.0796	8.6710	5.5420	4.0720	-1.0010	-1.4146	-14.0089	-7.5260	-1.4637
