X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70
-4.2711	-1.1845	1.5336	-1.3349	0.7939	7.6294	0.2916	0.5168	-0.4533	0.3517	0.2235	-7.8586	2.8811	-0.0651	1.5831	-1.0333	-0.8511	0.6277	0.8353	0.8009	-1.8739	-0.0126	-0.7014	0.3771	1.3177	-2.3286	0.0005	-1.9109	0.0090	-0.4193	-0.9741	3.0923	2.4253	9.0270	1.5884	-2.5867	-6.4279	0.0304	0.8985	-3.7616	2.4224	1.1262	0.2249	9.2099	0.0871	-1.0151	-0.4835	3.4838	-0.9921	-3.0464	1.5896	1.7316	7.9606	-1.1918	3.9307	-2.4821	-2.8760	-1.1909	19.7562	-1.3846	-3.5952	-7.3600	7.0776	-2.7595	-24.9113	-8.7019	9.9046	8.8913	-5.8176	-12.7711
0.6351	-0.7190	2.1052	0.7474	1.4455	-0.1441	-1.8322	-1.6730	0.6611	-1.8695	0.8145	-0.2865	-1.1999	1.0430	-1.6641	-1.5095	-0.7444	0.8745	-0.0017	-3.1025	0.9140	0.2856	-3.0996	2.3265	3.7181	-0.4902	-0.5247	2.9336	-0.9062	0.3422	-2.0366	4.6273	3.4817	-0.5445	0.1227	-5.1230	0.5317	-2.1587	-3.3664	-6.9199	0.8951	-0.2914	-2.4235	0.9801	1.1952	-1.8780	5.0949	4.9045	-2.6529	5.0256	-6.3496	1.5067	7.3648	-0.7477	-4.3920	-0.9426	-7.2663	0.1187	-1.0480	-5.8881	-4.0379	-0.2747	-2.6661	-6.4275	3.0337	-4.1100	0.3488	4.6044	2.7158	-10.1723
-1.2422	-3.4710	-0.4521	-1.0827	-0.1914	1.7500	1.9189	0.9470	0.3433	-0.2058	0.3721	0.0032	1.3683	1.2584	0.2917	-3.2646	-3.1258	2.6187	1.1762	0.3179	-3.4342	-0.1521	5.6137	0.5407	1.0068	2.4435	1.4134	-0.9050	-3.7110	-3.1138	-4.9805	-0.0244	-0.9023	-0.8024	2.0324	1.2224	1.3627	1.5892	-1.4712	2.7087	0.3311	-0.1315	2.9694	2.1782	-3.4166	3.6034	0.3895	5.6401	-0.5437	7.7777	-2.1152	6.0129	-2.9384	3.9653	3.9729	3.8720	-1.8023	-4.0964	0.5445	6.9786	-1.0157	-4.9744	3.7366	-2.2197	-2.6766	1.8112	-1.9966	-1.2446	1.2434	-2.8181
-0.9315	1.3455	1.9789	0.1614	2.2160	-1.0990	-3.0404	0.1376	0.7494	0.5045	-1.9960	0.8770	0.1428	2.6658	-0.2508	-0.4101	4.6243	-8.0545	1.8858	-3.9247	0.0536	-0.4720	-8.2664	-0.8039	-0.4547	-0.8854	-0.4378	0.1907	1.7022	-2.3869	1.0629	-2.0716	-1.1010	-2.6512	-0.3636	2.9605	1.5565	-1.8581	-6.1596	2.4891	3.9759	0.6501	-2.4325	-1.9844	0.6502	5.3195	-1.8822	-11.5347	-5.4380	16.6422	-2.0898	4.9435	-1.1405	6.3394	-3.2980	4.0635	3.1045	8.0527	-6.8265	-2.1237	-1.9212	-0.5579	-1.2017	3.3764	6.2042	0.6442	-2.7278	-2.6992	-13.9047	2.4225
-3.9763	1.2322	-0.7484	-1.1957	-2.4744	3.3756	-0.0988	1.5640	-0.4606	0.6552	-0.5784	1.0801	-0.3978	-0.4192	0.8654	-5.3999	2.2084	-1.8272	0.3175	-0.1080	0.6979	-3.4404	0.1917	1.4858	-2.1891	0.2205	-4.9955	-1.9243	0.9319	-2.9616	0.0270	4.0625	4.0858	2.9077	1.6970	-1.4732	-2.1497	-7.5123	-3.3728	-1.3704	9.5218	-0.3378	2.6158	1.2512	-2.2885	9.5873	3.2093	-1.7399	-13.9172	9.0087	4.7251	18.9145	-0.9860	13.2436	-9.8658	19.3815	4.1927	-3.0758	-11.2800	-1.0894	-11.1604	-2.9617	-2.6804	-8.4305	7.1861	0.7183	7.7208	-18.3455	-20.2251	8.1132
-1.2521	2.5271	2.5043	1.1680	-0.4655	2.0784	-1.0738	-0.4380	-0.2047	-1.0171	0.6495	2.6864	-1.4635	-0.8600	-0.2760	0.4358	-0.0023	-1.0015	-1.1370	-1.3703	0.3646	-2.6387	-1.7448	1.7142	-1.0632	0.2334	-1.3496	-0.7331	-4.4710	-2.4528	3.1972	-0.6924	-5.9877	-0.6297	0.1039	5.9139	0.2882	-2.3457	-2.1998	8.0976	2.7668	-1.4049	2.6680	-5.5043	1.2351	13.6366	-0.4081	-2.1910	-1.3948	18.2371	-0.2462	6.1989	-2.5959	19.7779	-1.6131	27.8729	-5.0902	1.4870	-22.1075	-0.2087	-3.7285	-1.0229	3.3352	7.4002	20.1469	-0.9673	3.5476	-1.5219	-15.4269	7.2564
-0.1374	1.6020	2.2836	-2.4719	1.2415	-0.3942	-1.5566	0.5806	0.4012	-4.0898	0.9969	-0.8517	1.1108	-0.7373	-2.7636	0.7729	0.5173	-0.6050	1.9065	-1.1645	0.0885	-0.4633	-3.8125	4.9966	2.7828	-1.5164	-2.4379	-1.6548	2.3781	-2.7477	1.8590	6.9713	9.4761	2.4725	2.0790	-8.8162	2.9944	-5.2959	-3.3915	-12.9417	7.2035	-0.3790	-2.3031	1.1972	2.9007	-4.2816	3.1565	-2.6582	-9.8861	1.3257	-1.2074	3.9628	9.6623	-6.9126	-3.6665	-8.7556	4.6151	-8.2752	4.4807	-14.5005	-7.9630	-4.8764	-9.2289	-7.8374	-5.6954	-3.1416	-0.9288	-0.7347	-7.5488	0.5537
0.7031	0.0526	0.5559	0.2610	-1.0986	0.3807	0.3084	1.0216	1.9619	0.2434	0.0994	-0.2884	0.4230	1.3900	0.6410	0.8414	0.4268	-1.5032	-0.4668	1.6982	1.0263	3.5100	-0.3734	1.3811	0.4561	-3.6936	3.6523	-0.4624	1.4014	3.0932	0.3741	-2.9212	-0.3576	6.0344	1.5723	3.0621	0.8289	3.2133	1.3575	4.6511	-4.6584	-2.9985	-1.2295	2.0162	-0.9218	-3.7140	1.8632	1.9008	3.2686	-3.3849	-5.0639	-6.1323	-2.9568	-5.1038	2.9715	-7.7171	0.4984	4.1322	5.7846	4.7777	6.9127	1.2886	1.4891	4.3705	-5.6160	-4.2874	-3.3540	7.0635	15.3959	-2.0935
-1.1635	-3.3388	-0.1042	-0.0527	-2.3585	1.8650	1.8381	-0.1420	0.2885	0.1198	2.8627	-1.8668	-0.3173	-0.4481	-1.5488	-1.6488	-0.7461	-1.6073	-2.0510	2.0869	-0.6141	1.3943	8.5119	2.5380	3.2963	0.1803	1.0783	-0.7126	-0.5878	2.5047	-3.2201	1.9231	6.5419	1.4606	-0.6459	-6.2455	-2.6752	3.3994	3.0518	-11.0884	-4.5091	-2.2006	-0.4382	-0.0226	0.0976	-17.2195	-0.9604	-0.9283	5.0703	-18.6342	3.7824	-4.6564	5.2242	-19.4368	4.8534	-25.6926	-3.9873	-8.7090	22.2705	2.1341	1.1854	-5.7679	-7.0343	-11.5172	-24.0008	-2.4868	1.6821	4.0587	6.7564	-12.2318
-1.6839	0.2743	-0.0487	-1.6267	1.9302	0.2754	1.6408	-0.4497	-1.3721	2.1832	0.3830	-0.2907	2.1088	-2.9356	-2.9088	-3.7819	-2.9022	3.2843	-1.0599	2.5593	-0.1801	-0.9487	5.2105	2.5110	-5.7015	2.3423	0.6728	1.5837	-2.6859	-2.4764	1.1651	-10.7115	-4.1839	-5.0583	-1.2677	4.4864	1.4535	-0.4952	2.9836	7.3941	-0.8378	-2.4963	1.8874	-2.9182	-4.0831	6.3035	-16.5434	-10.8033	-0.4216	3.0610	17.2631	11.7065	-10.4495	8.8931	0.7492	16.8149	4.9918	-1.6948	4.1097	6.1859	-6.1189	3.8217	1.4975	1.2307	-5.9262	-2.0966	-1.1681	-1.9680	-10.2508	2.6625
-1.6520	-0.1267	0.2797	3.9164	-0.3947	2.3639	1.5563	-0.1168	0.9857	1.5699	1.8259	-2.4607	1.9618	0.5255	0.4220	-2.2587	0.3136	-2.2107	0.2462	2.5190	-3.2257	-0.8552	3.4786	-0.7011	-3.3633	0.8891	-0.5289	1.1556	0.1876	-3.0572	-1.1840	-4.0379	-0.9655	1.9203	0.1564	2.2804	-3.2087	2.3262	4.3636	3.2332	-2.8513	-0.8799	1.7239	1.6137	-0.6022	-1.3732	-0.7109	-3.1288	4.8595	-7.5583	5.0787	1.0356	-2.6168	0.5258	2.7532	-0.2367	3.2627	1.6132	6.8624	8.0849	4.0313	-0.0623	4.6546	-0.6639	-9.8310	-0.0867	5.5633	1.2161	-3.4625	0.1665
1.1537	-1.3351	-1.1628	0.5668	-1.6996	-2.0965	-0.8396	-0.7007	0.3799	-1.2027	1.4955	5.1673	2.3637	1.3636	2.7669	0.0549	1.0435	-1.9664	-2.7653	-0.4446	-2.9195	-2.4895	1.8013	-3.8766	-2.2216	-0.0816	-3.7634	-0.3103	-0.9013	-6.3640	-2.3904	0.5583	-3.1567	-1.3752	0.2095	3.7979	4.4759	2.3373	-0.3512	4.6628	-5.0410	0.9804	2.1068	0.9243	0.5323	0.6003	2.6188	2.0962	6.0877	3.8003	1.7954	-7.3885	-3.0308	1.0728	1.1438	0.7267	-0.8165	5.5547	-6.2851	-8.3557	0.3194	6.7586	3.3855	14.6682	6.6646	9.2833	-2.2408	-6.8010	0.4694	2.2803
1.1211	1.2248	0.1796	0.8034	0.6434	-2.2777	-2.3379	0.6049	1.1264	-2.5328	-0.6433	3.1520	0.7156	-1.6507	1.7289	3.0611	2.3481	-3.0451	0.2615	-3.9895	-1.0679	-1.6064	-5.0715	-4.1582	0.9680	1.8204	-4.0624	-1.7172	0.5443	-0.9683	1.0376	6.9944	-10.8643	-6.5153	-0.5821	11.9784	2.5798	-1.9954	-8.0592	15.2780	2.3629	-1.0615	-1.9824	-3.9489	2.9423	17.2175	8.1971	4.8935	-2.7704	22.9057	-4.8027	-0.2970	-9.3043	23.0335	-1.5414	32.4984	-2.5709	15.5961	-38.4212	-1.0615	0.5060	-1.0910	4.6370	20.7687	37.9442	10.4112	2.8245	-13.0063	-15.0493	17.1683
0.4061	0.5617	-0.5715	-3.4985	-1.2460	0.7329	0.8589	-2.1342	0.6787	-2.5424	-3.3343	-1.6230	0.0244	0.1406	-0.3724	3.7156	1.9283	-3.2647	2.7562	-0.9809	-1.4101	-0.1657	-7.5745	-1.7961	-0.7715	0.8188	-0.1257	-1.0831	-1.9474	-0.8713	-0.7414	-0.6653	-5.0709	5.5594	0.9260	2.2978	-2.0709	0.6075	0.3441	1.2015	-2.9451	-3.2422	1.1487	2.8782	0.8915	-0.8895	0.0666	-1.7289	2.5072	-2.0847	1.3330	-8.7721	7.7046	-4.4828	1.9181	-6.3054	-2.3354	-0.2817	4.4780	-1.4424	3.6124	3.8148	4.5444	4.0274	-3.3100	-1.4954	4.6507	13.4878	3.3553	-4.7132
-2.9738	1.3841	-0.7659	-0.2462	3.0089	2.5264	0.1852	1.0425	0.7241	-0.0458	0.0931	-0.1191	0.8078	4.0131	-1.4089	-5.2142	-2.2893	2.7950	1.8497	0.9040	-2.0881	0.0683	-2.5258	4.1943	-0.8606	0.5854	0.4665	-1.1596	3.6874	-1.4187	3.4208	-0.7919	8.1594	-2.2693	-0.8129	-5.8088	-4.4654	-1.9724	-0.2140	-6.4236	3.6019	1.1324	0.7856	-0.0490	-0.9129	-0.1807	6.1063	10.0218	-7.3398	-2.0438	-8.0708	19.4153	-3.1518	0.8416	-9.9412	-4.6442	6.6234	-8.8727	-3.5954	10.0402	-4.3431	-2.7365	-7.7392	-19.0188	1.3141	-4.5001	6.4177	-1.5623	5.8936	7.8394
