X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
-0.4632	-0.8039	3.9277	-1.4237	-2.4134	1.4682	-1.7064	-2.3487	0.4883	-0.5011	-0.7608	0.5195	1.7280	-0.3504	-0.6730	8.1162	-0.6100	1.6720	1.7927	0.0429
2.5714	-0.7869	-2.3554	-1.9579	-0.2320	2.1607	-0.0134	2.9355	1.6039	0.2698	-2.2607	1.2120	-6.0243	-2.5804	-1.6954	-6.8732	0.4642	-1.2936	-7.9639	-0.9903
0.7160	0.4790	-0.2056	-1.5619	-2.3774	1.8822	-1.1367	-1.1642	1.6125	1.2099	1.6002	0.8193	5.2899	-2.4139	2.2297	2.5956	-0.6044	-1.1683	1.1147	-0.0229
-1.6202	-1.1346	2.3944	-4.5020	-2.7157	5.1532	-2.5506	-1.7694	4.8600	1.1336	0.6719	-0.3462	5.6629	0.1636	-1.1267	4.8133	-1.2256	-3.2061	1.3565	-2.4887
1.5517	4.5596	-0.7437	0.4953	-2.1516	-0.3133	-1.2926	1.6485	-0.9564	1.7758	-1.3891	-6.5504	-4.8026	-0.3983	3.4548	-1.7202	-2.8079	-5.0267	-2.1630	3.4825
-0.7391	0.0432	-2.0241	-1.6224	1.0012	2.9848	-0.1089	0.1384	4.3298	0.5816	3.0565	-0.2549	3.0429	-4.2455	-3.4236	-3.8756	0.2656	-5.5000	-2.3113	2.7796
-1.0131	-0.7842	1.7105	0.0602	-1.7901	1.2932	-0.9171	-2.0839	2.1420	1.1905	-1.7829	2.3589	-0.3728	0.3286	0.8162	5.8125	0.3188	-0.7750	0.8693	-0.8408
0.3823	1.1885	0.6773	-0.3539	0.7809	-0.9639	1.3109	0.6640	-0.0227	0.6419	-2.0458	0.2335	-1.6989	0.6660	-2.5834	-0.1045	-1.7078	-2.3548	-1.6219	2.3220
4.2147	0.7073	-4.5789	-0.8510	0.9431	-0.4566	0.2129	4.1716	-2.2147	0.1444	0.6668	0.6270	-3.9545	-2.7198	-2.2538	-10.0146	-3.0552	-1.7449	-3.2376	-1.5702
2.4833	-2.7225	-6.3374	-0.8170	1.8364	0.3435	0.9119	3.1247	0.0577	1.8677	-1.4946	3.8323	-7.5770	-0.6374	0.0785	-10.9420	2.8822	2.7849	-8.5671	-3.8392
1.6480	0.5861	-2.7046	-0.0386	-0.5946	0.2352	-1.1178	1.1906	0.4093	1.2802	0.0102	-0.1435	-2.1608	-0.2822	-1.7951	-3.4578	2.0792	-2.4237	-6.0409	0.6309
1.3954	-0.7711	-2.1730	-0.4342	-0.7703	0.1772	0.8922	1.2425	0.1212	0.7088	-1.2424	3.5110	-4.6611	0.0380	-0.4366	-2.6099	1.8424	0.0541	-2.8086	-0.8970
-1.4246	1.0462	4.1696	3.7896	1.1959	-4.8234	3.2590	1.1918	-5.8082	2.3653	0.6831	0.8965	0.7711	2.3893	-0.3743	7.8051	-0.3001	3.8086	4.7349	0.8819
2.0402	0.5774	-2.6524	-0.8372	-4.8485	1.6734	-0.6785	-2.3432	1.8750	1.4199	-1.4570	2.9973	0.0389	-0.9571	3.4377	-0.3246	0.9092	-3.7222	0.2972	-1.8274
-1.3315	-0.5605	-4.0460	-1.2880	0.0606	3.1614	-1.4206	-0.8252	3.2426	-2.1160	1.4080	4.5745	3.3058	-2.2269	-0.6242	-7.6009	5.5819	-2.4251	-5.4433	-1.7338
1.8773	2.2284	-1.0539	-1.9309	-2.6589	2.9909	-1.8206	3.7652	2.5903	0.3786	-1.1780	-3.0554	-3.9496	0.4305	-0.9104	-5.9415	-3.3869	-2.9721	0.5599	2.5852
2.5928	0.3139	-3.2242	1.4138	-1.2697	-2.1133	-0.8438	2.6084	-2.5717	-0.8749	1.0937	1.1457	-1.5440	4.1740	1.3709	-9.0164	-0.7042	-0.1259	0.6181	2.4798
-0.4951	1.5244	1.7762	4.3671	-0.9043	-3.8884	-0.7918	-1.4120	-4.7602	0.1478	0.6491	-4.5495	5.7758	2.7936	0.9076	2.2799	-4.6032	5.6944	12.6574	2.4432
-0.9113	0.6349	2.3265	3.4992	-3.7013	-4.2646	-2.6230	-0.0258	-4.9371	0.6442	-1.9616	1.8095	-1.7827	2.6250	-0.0007	3.7592	2.4933	3.3052	8.3031	0.1371
-0.0328	1.8028	0.7058	-0.6303	-0.0830	0.7397	-0.1807	-1.7872	0.6715	1.2542	-1.1330	0.9493	-1.3986	3.1437	1.3893	4.6821	1.5010	-1.1487	-6.5194	-0.7105
0.4050	-1.7152	-0.6465	2.4340	2.6766	-4.1981	1.5208	1.8848	-3.5135	-1.3680	-3.9768	1.9710	-6.2373	1.8718	0.7128	-5.6828	-0.2632	6.3488	2.9639	-2.4664
1.3215	0.7431	-0.9319	0.3685	-0.9557	-0.5922	-0.6332	-0.2946	1.2038	1.5990	-2.2878	-1.1053	-1.0745	0.2700	0.1372	2.8875	-1.2351	-1.7619	-0.4859	0.9415
0.2139	-2.6048	2.0369	0.8814	0.1500	-1.2529	1.5144	0.3571	-0.9095	-0.3934	0.8564	3.7372	-3.9674	0.4757	1.5447	0.8087	-0.7627	1.9853	3.8694	-3.3734
-3.5107	-0.5905	6.6979	-1.2838	0.9698	1.9442	2.3990	-6.0954	1.7546	-0.4847	0.3799	2.1815	7.1192	-1.0602	2.5769	14.8749	2.2844	-2.6817	-2.6716	-0.0226
-0.7370	-0.9083	0.8128	2.8822	1.6588	-2.5719	-0.6216	1.3603	-4.2497	1.7227	-0.3164	-1.6420	-0.6205	0.5703	-2.4062	1.3076	-3.9316	4.0405	11.2760	0.4739
-3.3684	2.6496	4.4019	-2.1741	0.2680	0.6612	0.9210	-4.5371	-0.7532	1.6524	1.0394	-0.8331	10.3538	1.4066	1.9194	14.8680	-0.3543	-2.5649	-1.1888	4.4502
2.1188	-0.4972	-2.5401	-1.3336	-0.0911	2.2062	-0.8714	2.7135	2.5932	-1.4209	1.9220	1.8160	-1.5540	-2.2547	1.5465	-8.7446	0.9916	-1.8568	-7.5338	-0.3505
1.2487	-2.1885	-4.3679	-0.2808	2.5026	-0.9700	2.5077	7.9314	-1.2698	2.8940	1.9603	2.8420	-9.3527	-2.1966	-0.6534	-12.1076	0.5767	3.5121	-2.3673	-1.7233
0.4069	-0.1068	-0.5418	0.8858	0.9940	-0.7687	0.3188	0.0888	0.5987	-1.8864	-0.6417	-0.0181	2.5937	0.2999	1.3665	-2.6092	-1.2263	-1.9498	2.0714	1.1029
-0.2909	0.7225	-1.3534	0.9760	-4.0529	-3.1747	-1.3220	-1.3722	-1.2314	1.4304	0.9304	1.7094	1.6865	2.0412	-0.9277	0.9913	1.0578	2.1772	3.2172	-1.7742
0.0019	2.4175	-0.2779	-0.5192	-1.6991	0.5433	-1.1230	-1.1899	0.8943	-0.2368	4.3028	-7.5317	5.8358	0.8533	-1.4424	0.3539	-2.9086	-3.3158	1.2720	1.9562
-2.6439	-1.6914	2.3232	-0.3224	3.2424	0.5622	-0.5292	-5.7011	1.2429	0.3938	1.7362	1.3236	10.3132	-1.7071	-2.0002	11.8005	3.2962	0.2468	-4.3457	-0.7195
-0.9172	-2.0073	0.0496	-1.3451	2.9545	0.2018	0.3279	-0.6336	-0.0650	0.9604	2.1513	-0.7908	3.3578	-1.7190	0.6040	0.8835	1.6971	2.6688	-3.9327	-2.5207
0.8828	-2.9353	0.1441	0.0927	2.7075	-0.1458	3.2844	0.2646	1.0472	-0.6185	-1.5156	4.7869	-3.0924	0.6172	0.0680	1.5166	4.5620	-0.7356	-7.5620	-1.1378
1.8662	-0.1386	-5.5655	0.1859	0.2295	-0.6157	1.0698	0.5883	-1.2486	0.2386	0.7480	-0.1262	-0.5313	2.2861	1.7739	-8.0009	-4.2874	4.4958	6.5814	-1.6724
0.8227	-0.5384	-4.6996	-0.9204	-0.2087	1.7056	1.3953	0.7423	1.5847	-0.4142	1.9484	5.2893	0.6608	-0.5708	-0.3144	-8.1708	4.3545	0.2326	-7.6539	-0.7323
-2.1612	-0.0257	5.5992	0.4482	-2.5025	-0.8980	-1.9077	-6.1807	-0.5855	1.4724	0.8520	1.3190	8.7755	0.3356	0.9278	17.6041	2.0211	-0.5533	3.2291	0.4265
1.4255	0.4004	-0.9540	-0.6323	3.2389	-0.6205	3.4227	3.2511	0.3484	-1.1578	1.1368	0.1576	-2.7493	-0.2840	0.6515	-5.7446	-0.4354	-1.3913	-5.8626	-2.1822
1.2903	-1.1879	-0.6295	2.8628	0.1768	-2.7575	-1.4330	1.9109	-3.6291	1.7906	0.9503	0.6690	3.0428	3.7299	0.3255	-1.4992	1.0161	4.8524	2.3038	-0.0999
0.3559	-1.4108	-2.3067	-0.5906	2.1798	1.5552	1.7706	2.5493	2.3681	-0.4387	1.6464	4.6490	1.1102	-0.9276	-3.4091	-4.8823	3.4683	-1.0746	-9.1706	-1.2921
2.9036	0.4326	-1.3413	0.4935	0.5961	0.1182	2.1838	2.3385	2.1276	1.6895	2.0423	-1.9423	0.6269	1.1571	0.4529	-2.6747	-0.1987	-4.6677	-4.4092	-0.0511
0.8358	-0.3932	1.8884	-0.6544	2.3324	0.9276	-0.2025	1.8654	1.0550	-2.3654	-0.8723	1.4406	-3.7348	2.7876	1.9031	-1.1044	0.1101	0.0702	-4.9673	-0.8512
-4.7932	1.3948	6.9601	-1.7711	-4.8396	2.9526	-3.4530	-8.5732	3.3527	0.9277	1.7207	-0.6363	14.4624	-1.1876	-2.5476	18.6771	-0.3938	-6.8142	9.0905	1.8134
2.2096	-1.9014	-3.4515	0.5397	0.5307	-1.4414	-0.7925	-0.2147	-1.5170	-0.4686	-1.1249	5.3458	0.1378	1.0962	-0.0357	-5.7789	3.7375	2.8211	-4.0939	-0.1723
-1.4509	-0.8602	1.1730	-0.8145	-2.8681	1.1520	-0.2047	-1.8478	1.1086	-0.9092	-1.0502	0.8530	-2.2855	0.0533	1.6819	3.9332	1.8234	-1.7108	2.0892	-0.0703
0.1641	-1.4357	2.8148	3.4068	-2.0497	-1.8113	-2.4569	-0.9232	-0.3485	0.1014	0.6688	1.3083	-1.8620	3.6138	-3.0083	6.2331	1.7427	3.3118	3.2550	-1.5896
-1.5447	-0.0572	2.4873	0.8021	-2.7386	-1.3592	-1.1854	-2.5843	-1.2727	1.5735	0.7651	2.4576	4.3790	3.8526	0.8002	8.3757	1.2609	-0.0857	3.4827	1.2552
0.3339	-0.5395	1.0779	1.0289	2.2112	-1.9500	0.1680	0.8260	-0.7986	1.5494	-0.3279	2.6519	0.0146	3.4184	0.4631	3.8451	1.5449	0.3545	-1.8507	-2.1005
3.0242	3.3376	-6.1474	-1.3380	-5.2948	2.7806	-4.9286	2.9558	4.4285	0.3804	-1.5984	-3.9353	-4.3308	-0.7443	-0.3955	-10.2125	-0.7017	-11.6780	-3.5252	2.0965
-0.8580	-0.3329	1.4285	1.2429	-0.5510	0.1665	1.4861	-1.0920	-1.5385	-0.7865	0.2939	-1.0446	2.1493	-2.3660	2.5393	3.1630	-2.2914	1.1989	8.6248	1.5653
-1.3251	1.3391	3.0327	-1.0446	1.0817	0.7649	-1.5197	-1.3694	3.1571	0.9642	-1.1820	0.6883	-0.2742	-0.4528	-0.4720	6.9676	-0.4833	-10.0620	-2.7476	1.0299
2.7939	0.6970	-6.6666	-1.7762	-0.8840	2.6361	-0.5127	6.1278	2.7823	1.7404	1.7867	-3.2497	-5.6756	-2.5609	2.2805	-14.9908	1.2756	-1.7317	-6.4005	-0.6066
-3.0735	2.3645	3.3555	-1.6226	-0.7166	1.0784	1.4280	-1.4650	1.1687	-0.3015	-2.6663	-6.1097	-2.3235	-1.9651	0.9955	5.9825	-6.4004	-1.1368	8.7599	2.5303
-1.4122	-3.0037	-0.1255	-5.3968	2.5703	7.5334	0.3006	1.4631	6.5526	0.0837	-0.8276	3.9482	-3.2327	-7.7567	0.5222	-2.5719	2.6942	-1.9851	-7.4120	-0.5804
2.7885	2.3405	-6.8027	2.6280	-4.3825	-2.2819	-3.8835	-1.3691	-1.2863	-1.2752	-0.2675	-3.1848	1.1225	2.0154	-1.2723	-7.2720	-1.4807	0.8905	1.3213	2.9970
1.7517	-2.3826	-0.7898	1.3662	3.1978	-0.9479	-0.1547	-3.0113	0.1726	-2.0273	0.6825	2.0508	3.8414	1.7755	0.8999	0.7861	-0.2855	1.0816	-0.4354	-1.8929
-0.7123	-1.4492	-0.8457	-2.5396	2.4429	4.2483	3.7851	-0.4771	3.0600	-0.3302	-3.1294	4.2397	-2.2954	-3.9032	1.2646	0.0366	5.0498	-1.9971	-9.2400	-1.5909
-0.5720	1.3572	1.9217	3.6297	-2.5289	-3.2114	1.4733	-2.4760	-3.0017	-0.6631	-1.7508	3.2879	1.3853	-0.3513	1.9030	5.3764	2.7889	2.8909	3.6859	2.1706
-0.0504	-1.0005	-2.8408	-1.4284	-0.1056	2.7300	-1.7028	-1.3337	2.6459	0.7121	-0.3522	3.0608	1.1184	-5.4789	-0.7470	-0.8210	0.8390	-3.2140	-2.5886	-1.2829
-0.2686	-0.4584	-0.1053	-1.1596	0.3968	1.0782	-0.2770	-6.1036	0.7106	2.1443	-3.0565	-2.6014	4.4426	-1.2832	-1.5341	9.7874	-1.7397	-0.9836	2.2239	-3.3462
-2.9738	-0.1220	2.4947	-2.5810	3.2744	3.6922	2.5904	-1.5893	3.5547	-2.0113	-0.5073	-0.6136	1.8264	-0.8237	-3.0546	4.3390	-2.2650	-4.5773	-0.0429	-1.0491
-0.9720	-0.4959	-1.8790	-0.8520	-3.7845	1.9569	-1.8529	-2.0178	3.1229	-0.0294	-0.9134	-0.9349	2.5491	-1.9556	-0.5202	0.6864	-2.0534	-4.8890	7.3912	-1.8831
1.9177	1.6147	0.7510	0.7052	-3.3226	-0.2677	-2.2522	1.0738	0.1351	1.8771	1.9932	-0.3267	-1.3488	-0.0295	0.6283	3.1963	0.0876	-0.4621	-0.5259	1.9718
0.9921	-1.2952	0.2957	1.0286	2.0982	-2.2572	3.4758	1.3478	-2.0669	-1.1478	0.1316	1.6357	-3.6547	1.6521	-0.8899	-3.9130	-1.5878	4.5596	0.8470	-0.6772
-1.5223	-1.1552	4.0420	-0.4327	-1.6072	0.9658	-1.0527	-0.7736	-0.5179	-0.5280	-0.8944	1.9338	-1.8784	-3.6585	2.3850	5.5612	-1.0108	0.6009	4.9043	-1.4557
0.2961	-0.4873	0.5153	1.6731	2.0371	-2.4451	2.4510	1.4114	-2.4418	1.0015	-0.4985	-1.7912	-1.1481	1.3125	1.8653	1.4836	-2.8347	4.5899	3.5002	3.1747
0.4263	1.8908	-1.0085	1.2501	0.7152	-2.4902	-0.4143	-2.8169	-2.6143	0.0537	-0.8785	-3.4975	1.0839	5.9828	-0.8145	1.2905	-2.7715	-0.9025	1.2793	1.1118
-0.8056	-1.2643	2.1123	0.0109	1.2711	-1.3895	-0.7877	-1.8058	-1.1571	0.1857	-0.3980	1.6939	3.6472	2.5350	-1.0821	6.5215	0.9617	1.8716	-0.8709	-0.4279
0.7216	-1.3733	0.5479	-0.8997	-1.0076	1.2076	-1.3672	1.8502	0.7339	-1.8846	-0.2737	3.3529	0.6048	-2.7148	-1.5512	-5.1914	2.0278	0.2444	-0.1209	-0.3908
-1.5974	-0.4056	1.1617	0.4493	-0.3164	-0.8728	0.1964	-4.8607	0.6029	0.5662	-0.4469	-0.7978	3.9119	3.5828	-1.1140	7.0760	0.7052	-2.9078	4.1848	-0.6810
0.3270	-0.2885	1.4827	3.4415	0.0129	-5.5865	-1.7135	0.1229	-4.1011	-0.1847	-0.9971	2.0036	-1.2977	6.8223	2.2266	1.9990	1.5340	6.4259	1.1597	-0.6061
0.5579	-4.1015	-1.3357	-2.1002	2.5909	2.9553	0.5914	0.1271	1.9979	0.2812	-1.0703	8.1020	0.8290	-1.4553	1.2165	-3.3808	4.0807	-0.3360	-7.8177	-2.9661
-0.0511	-2.0189	0.4463	0.1586	-3.6938	-0.0571	-1.9151	2.8994	0.8892	0.3893	0.2356	2.2944	0.4972	-0.4371	-0.1095	-1.4064	0.7370	0.6142	6.1103	-2.0638
-1.3892	0.5040	4.4202	-0.3723	0.3041	1.0884	1.3305	-4.3986	1.1036	-0.6094	-2.7022	-2.7672	0.2987	-0.6749	2.1824	8.6236	-1.0357	-3.5383	1.9389	2.0444
-0.6374	-0.3680	0.1182	3.9359	0.8662	-4.4789	1.4043	-1.3123	-4.3561	0.3485	2.1315	-2.8080	5.1236	4.6063	2.2975	0.4458	-0.5701	5.7579	7.0715	0.2602
-1.7405	0.6566	0.2687	-0.1988	3.8469	0.8280	2.2269	-3.3130	1.8488	-1.2323	-2.3952	1.9256	1.4608	0.4103	2.3180	2.2557	-3.7404	-3.0753	2.0376	0.1702
0.7893	1.1948	-4.1263	1.0287	-2.5368	0.2319	-0.1176	-0.4209	0.7132	-0.9551	2.1325	-2.7967	1.8138	-1.1996	1.0515	-7.7809	-1.4987	-3.7570	3.9763	2.9766
0.3785	0.6982	-0.2541	2.6421	-1.8465	-2.9228	2.1008	1.1479	0.0588	-1.2828	0.4273	1.3085	-2.8176	2.7221	-0.2823	-4.2704	1.2814	-1.7240	4.3805	1.7305
0.4246	1.3087	3.9884	0.0568	-2.0641	-0.3254	-2.9180	-3.3719	-0.0629	-0.6591	-3.6230	-2.4759	-2.9043	-4.8306	-0.4175	7.7648	-4.1071	-1.1835	8.0102	2.1146
-0.5803	-1.2578	-0.0722	-0.7826	2.5728	1.3278	2.9380	-2.0299	-0.0765	0.2003	-1.6876	0.4982	-1.6820	-0.9963	-1.3773	2.5212	-0.3458	0.1628	-1.6454	-0.6233
1.3001	0.2730	-3.2859	2.9263	0.7905	-3.2691	2.0210	2.8464	-2.2480	-0.7395	1.4343	1.9146	-0.5460	1.1783	-1.1346	-9.7848	-0.5307	1.5309	0.8804	-1.1479
-0.1596	0.3105	2.2769	0.6284	1.3233	-0.1271	0.8776	1.5750	-1.2400	0.2990	-0.9752	0.6043	-3.3448	1.7187	-0.2048	1.9377	3.0392	4.7295	-5.8973	0.7203
1.3638	-1.2601	-4.2680	2.6682	2.1461	-2.7307	0.2542	0.2879	-1.6447	-0.3421	0.7520	2.4471	1.3334	3.7995	-2.9196	-6.3070	0.1887	3.1758	0.9416	0.7226
-2.0880	-0.6078	5.4724	-0.8174	1.2030	0.4445	4.0653	-2.2066	0.6044	-0.5010	-2.8279	0.4817	-4.0834	-0.6793	-0.3296	8.8081	0.8838	0.8219	0.5444	4.5187
-0.7388	1.9789	1.5455	-0.3330	-3.8022	0.2327	-3.3290	-2.7257	0.8315	1.2054	-1.0088	-1.7273	0.7952	-2.4662	1.1753	5.1134	2.2646	-1.9324	-1.8538	2.4818
1.8305	-2.5958	-5.7694	-2.9489	4.3650	3.1978	1.7473	1.6499	4.0017	-0.0421	-2.5231	3.3062	-4.9691	-7.6518	-2.5355	-9.8130	2.6261	-0.5981	-13.9927	-1.5210
-1.2325	1.7110	-4.2746	0.0777	-2.3511	-1.8100	-2.0967	-1.5501	-0.7851	-0.6562	-1.5346	-3.7019	0.3183	3.3382	3.0146	-3.9279	-4.5921	0.1461	10.7209	-0.0336
-0.7763	1.9672	0.5495	1.1928	-1.7122	-1.9509	0.4822	-2.6931	-1.9219	-0.3444	-0.4071	0.1148	2.0243	1.3910	-0.5671	3.1763	2.7127	-0.1312	-1.3296	0.4876
-0.1431	0.3607	1.2405	0.4253	-0.3098	-1.6362	-1.6428	-0.0220	-1.9809	1.1226	1.1108	-0.1952	3.2693	1.0704	-1.0642	3.5602	-0.3536	3.9804	2.2184	-0.2979
-1.2870	0.6182	1.1895	0.2163	-0.9233	-1.3258	-1.1222	-1.1784	-2.2033	0.6735	2.1428	-1.0662	4.1086	0.7120	-1.7618	4.6141	-0.8975	3.2872	3.3781	2.8457
-0.2530	1.0723	3.1527	2.4037	-2.2194	-3.5788	-2.4767	-1.3722	-3.2282	1.2296	0.3713	-0.7818	2.0975	2.6571	-0.9785	7.0591	-0.5708	1.5467	6.6536	-1.2868
0.7615	0.7303	-4.1003	-2.9660	-1.8276	5.6893	-3.7669	0.8621	6.5161	0.0572	0.8891	0.6159	0.6263	-5.2129	1.3347	-5.3285	1.3478	-7.1482	-4.3694	-1.5188
-1.0223	-2.6889	2.4568	-1.8063	2.9774	2.4261	1.9729	-1.2472	2.0809	0.1805	2.0730	5.6653	4.5570	-0.0899	0.5747	4.8416	2.6451	0.0198	-6.2390	-1.3022
0.4413	-0.6489	-1.8640	-2.9890	2.7708	4.9894	0.4062	3.0497	4.6653	0.9148	0.1973	0.9322	0.0862	-6.8372	-0.8506	-4.9395	2.4934	-2.0863	-9.7313	-0.6149
0.4628	2.3425	-2.9262	0.5724	-1.8136	0.2308	-2.5117	0.5995	0.3469	-1.3571	-1.8503	-1.4258	-4.8031	-2.8671	-0.2736	-6.0816	-3.7909	-2.1250	4.3280	1.3078
0.7749	0.8814	1.5260	2.6009	-0.0316	-2.9960	-1.7806	-0.2944	-1.4823	1.4449	1.9163	-1.0626	5.0442	1.8230	2.1306	2.7170	-0.8776	1.4741	3.1029	2.0672
1.2289	-1.7422	-2.8334	-1.2400	3.6096	-0.4955	3.2027	1.4535	-2.0685	-1.0013	2.1146	2.0789	0.7332	2.5974	0.7382	-5.7559	1.0360	1.9652	-9.0788	0.9259
0.8561	1.4774	-2.5118	0.2827	-1.7372	1.4903	0.6324	2.8629	1.8449	-0.5228	0.2731	-1.2484	-2.3868	-3.3156	0.1499	-7.1209	-0.5891	-3.7970	-0.0985	0.3573
0.3107	-1.3049	2.6323	0.5738	2.1316	-2.7951	2.9303	3.3634	-3.2381	-0.2947	-2.6883	3.5470	-7.1529	2.6107	2.2772	-2.4925	3.8315	3.8485	-8.8843	-3.3976
-1.2214	-0.8380	1.5552	-2.6154	2.4896	3.1870	0.1177	-2.8854	4.5878	0.3599	-0.1057	0.8587	4.6521	-4.7966	-2.4318	5.9922	3.6966	-8.6597	-10.0698	-0.0994
-0.7062	0.1182	0.6400	1.6628	-0.8350	-2.3873	-1.7632	-5.2631	-2.7099	1.0609	-1.6192	-2.2901	4.9439	-0.7946	-0.2632	6.5676	1.8784	1.2847	0.9670	-0.0748
-0.6294	-1.1125	2.2801	-1.0143	0.5765	1.2440	0.0507	-1.1539	0.4163	-0.4932	3.2075	4.3397	3.5104	-0.2386	0.6664	4.1276	2.3127	0.6800	-3.4764	-0.8556
-0.0866	1.7789	-2.1326	0.0450	-3.8709	-0.1850	-2.4885	2.3958	-0.2163	0.8634	0.8951	-0.0361	-2.3508	1.6153	0.3502	-4.7395	1.2335	-2.1813	0.1772	3.2323
0.6820	-0.8508	-0.3337	-1.7531	3.8825	1.0968	1.0412	1.7692	0.9474	-1.2713	-2.3549	-2.2335	-4.5140	0.1655	-0.0803	-5.0009	0.7047	-2.6269	-10.0181	1.7521
-3.7486	3.6062	4.2228	-0.7701	-3.3586	1.4194	-0.6052	-6.6223	-0.6013	-0.4138	-2.0186	-6.0559	5.3633	-2.2760	0.6599	13.2939	-2.5501	-2.8190	7.0916	3.7975
-0.7040	0.1060	-1.0166	-1.4835	2.1495	3.0263	1.9273	-0.8924	2.1616	-1.0415	0.1744	0.5557	1.6660	-0.5034	0.0100	-0.0955	0.4420	-3.6593	-5.5951	-1.1247
-1.9380	2.3477	2.6907	0.8457	-3.7974	-0.9561	-4.0912	-1.4315	-1.2854	-0.0008	3.2460	-2.7459	4.4429	1.6822	0.1072	6.7496	1.3825	1.8717	4.0466	5.2162
-0.4049	-2.8747	0.7425	-0.7803	1.4900	1.0881	0.1544	0.7687	-0.4670	-0.3306	1.0909	5.8004	5.1230	-2.4350	1.9334	-0.9605	4.1981	1.9789	-5.2104	-2.3287
-1.0080	-0.3837	-1.6054	0.7556	1.1903	-1.5998	-0.5227	-1.8062	-1.4551	-0.6144	2.9022	-4.0969	3.9812	-1.7418	1.4599	-2.1610	-4.2971	-1.0455	6.8197	1.6326
-1.3715	1.5093	-0.3694	1.0059	1.5718	-1.2780	-1.1391	-0.5059	0.7830	-0.5865	1.0021	-0.8398	2.1828	1.2570	-0.4397	-0.8574	1.6291	-3.3346	-1.6793	-0.1027
-1.5785	0.4459	-0.0710	-0.3144	-1.6671	-0.6628	-1.4374	-1.0933	-3.7119	0.5849	0.3555	-2.8464	1.1025	0.7189	0.6444	3.6101	-1.3717	4.2949	5.4111	1.7903
-1.6024	-0.9332	1.4366	1.1175	-1.6624	-1.6093	-0.3885	1.1030	-4.4423	-0.0740	4.4807	-0.6410	4.6088	1.5968	1.4345	0.9933	1.0175	5.7321	4.8329	0.7410
2.0245	-0.3282	-1.8793	-3.7125	0.4454	4.7644	1.0786	2.7840	5.1840	0.1612	2.3695	0.6305	1.8836	-5.1684	-1.1634	-7.1744	0.4375	-4.8694	-10.4298	0.5793
-0.1423	2.0766	-1.8778	-1.6101	-2.7611	2.1253	-2.2423	-0.7935	3.7786	-2.1041	-1.4087	-2.7849	-3.0859	-1.5638	1.3519	-5.5344	-2.8673	-2.7572	1.1153	0.4066
0.1137	1.8353	0.2805	-1.0976	0.2361	2.0301	2.2625	2.7551	1.8515	-0.9568	-0.0397	1.4915	-5.1707	-2.5122	0.6623	-4.8034	-0.5015	-3.8627	-1.5094	0.0030
-3.0266	-1.6248	2.4274	-3.8187	-0.6620	5.2062	-1.7179	-0.0472	6.3272	-1.3496	0.0267	1.7041	0.4248	-4.4264	2.9257	1.1802	1.3386	-7.4440	-0.0863	-1.1322
-1.4701	1.3369	0.3432	-0.4000	-4.5036	1.1467	-4.8243	-3.7637	2.5423	0.7288	1.8891	-1.0279	7.3697	0.9999	1.0108	7.8470	-0.9441	-5.1523	5.6231	-0.7409
2.1091	-1.9362	-1.1994	-0.9332	2.7139	3.2034	1.7330	4.9236	2.6686	-1.1549	0.0566	0.8565	-6.1728	-3.6568	0.7307	-9.7526	0.5319	-3.4789	-5.5239	-1.9989
0.1567	-0.8237	-1.1618	-0.0292	0.8742	1.3944	-0.0714	-2.0276	1.0074	-1.3527	2.1156	-0.9209	3.6056	-1.1427	-0.0633	-0.2524	-2.2329	2.3379	3.6703	-1.6184
1.4733	-1.8676	-2.6349	-1.6659	1.4801	2.5445	0.6687	1.3275	2.8997	-0.5018	-0.9321	7.7488	-0.6298	1.1200	-1.2070	-5.2576	4.5456	0.7636	-10.3377	-2.7142
-2.3194	0.9506	2.9275	-3.0674	-4.0665	3.4959	0.3639	1.9596	3.5740	0.1793	-0.5034	-0.5352	-3.5997	-4.2711	1.6961	3.0898	1.0595	-4.6726	2.1496	0.0338
-0.3490	2.3407	-5.6879	-2.6956	-2.2408	2.9741	-0.1094	1.8829	2.1809	1.2157	-2.2017	-4.4400	-5.4871	-2.2063	0.5638	-8.4801	-5.0356	-5.1828	4.7943	3.2711
-1.2236	0.3227	1.9464	1.0251	2.5475	-0.6682	6.0708	0.0520	-0.6966	-1.8154	-1.0548	-0.3696	-2.7848	0.0169	-2.2640	-0.1666	-1.8713	-0.1025	2.0652	1.3829
1.5536	-0.8755	-2.1702	-0.6379	2.2919	2.3712	-0.2996	2.5049	1.8468	1.4023	3.7155	3.8729	2.6435	0.1882	-0.7902	-4.6548	1.8944	-0.5280	-7.6965	-2.3493
0.3145	-1.7975	4.1272	-1.7250	7.0090	2.0182	4.1570	1.5347	2.5908	-0.9471	-3.5209	2.0668	-6.3502	-0.4598	-1.0486	4.0900	1.7450	-1.8232	-10.9822	0.8175
0.7186	-1.3151	3.2127	1.2377	-1.5944	0.3857	0.7316	0.7645	-0.3005	1.1454	1.5138	4.7783	-2.7440	0.0037	3.3341	3.9455	3.4960	2.6071	-2.5674	-0.7615
