X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50
-2.4177	-1.5943	0.2198	-1.5100	0.6295	-0.5151	-0.5839	-0.9178	-0.5292	-2.2499	-2.7898	2.7417	-0.8443	-0.9827	-0.1644	-0.5999	0.6347	0.6207	0.5378	-1.1962	-1.0836	-0.1536	-0.9341	0.8399	0.7351	4.7022	1.0311	-0.7081	1.8688	4.6860	-5.8070	-1.6332	-2.1253	0.5198	0.6457	1.8874	9.2781	1.0654	2.9081	7.7876	0.9320	1.5675	7.9397	-11.8357	-17.0812	26.2391	-0.5037	0.4244	18.7630	-0.1827
0.0062	-0.0027	1.2482	-1.6584	-1.2531	1.3385	-1.1150	0.5474	-1.3951	4.5844	0.3179	1.5499	1.4908	0.9963	1.6247	-4.4330	-1.9404	-1.7009	2.7033	4.0684	2.6727	0.5508	0.8412	0.8525	-1.0575	-7.6605	1.9139	-0.3180	-0.8501	3.1990	2.8894	-0.8770	-0.0951	2.0419	-3.4027	-4.0954	-6.0798	-0.1632	1.0969	-2.0689	2.7567	2.0977	-4.3734	3.8816	4.2009	-14.2161	1.9222	-3.9473	-8.1214	-3.2276
-0.4783	-1.1767	-3.1377	3.3028	3.5119	-0.0564	0.4174	1.7141	-0.2888	-1.3464	2.3082	-2.2999	1.4995	0.2349	-1.9887	0.1882	0.8108	0.9669	-0.9860	1.8214	3.4111	-1.6218	-6.0979	-1.6476	-0.1424	4.3828	2.7927	-3.2656	-2.2838	3.7554	-0.0952	-0.1630	0.1855	0.8657	0.4224	1.4512	0.4545	5.6597	0.0972	-2.1149	0.2575	1.1423	-2.2966	2.3817	6.3263	-5.5483	-0.6490	-3.0528	4.7670	1.6095
0.1068	-2.1791	-0.9016	0.8846	2.7056	0.5028	0.3264	-0.3837	4.9290	-1.5949	-4.0780	-0.9068	-1.3215	-2.5482	-2.6983	0.9345	-0.1291	-3.0519	0.2356	2.5552	0.7448	-1.3170	4.5762	-0.3261	-0.3064	5.7665	0.0468	-1.0058	-1.1283	-4.0453	-5.8019	-1.1434	-0.3702	-1.0885	1.3613	0.8641	-3.0019	2.2003	-0.3238	7.1457	-2.0084	-1.6075	12.2614	-9.4893	-10.5584	19.7847	-4.1733	2.8656	11.5389	1.7577
-2.5705	-0.5516	-0.8172	-0.6080	-0.2917	-1.4763	1.2240	-2.6076	1.1462	2.8364	-0.4955	-0.1087	-3.1385	-1.3436	0.9704	-6.6985	-0.8138	0.9022	1.0330	-5.2705	0.5278	-0.8337	4.5909	1.1722	-0.4262	-3.8390	-1.7900	1.7317	-9.3434	4.0116	1.6137	-0.0073	0.9279	-0.2398	0.3863	0.5236	-14.5757	-2.0751	-1.3793	-4.3395	-0.6599	1.7676	-1.7594	9.7554	9.9434	-13.8398	-3.1378	-1.9425	-9.4500	2.8642
-0.9913	0.4438	1.8534	0.2588	0.5267	0.9119	-1.2924	1.1670	1.1625	-2.3923	0.2363	4.3626	2.6846	1.5297	-0.6375	0.6674	-1.3970	-2.1415	0.8011	0.3038	-0.7329	-0.7714	3.7421	-0.1946	0.6131	4.4070	2.7006	-0.0295	-0.5801	0.5836	0.7661	-2.4059	3.3394	-1.5831	-4.7720	-6.6245	-11.7401	0.1636	-1.4388	1.5083	-1.8347	3.4356	-3.3720	4.2808	8.9139	-11.5353	5.6801	1.8589	-1.6174	2.8184
-1.2647	-0.7501	1.7459	2.1242	1.1788	1.2819	-0.6284	0.2284	-1.6527	-3.4446	0.8271	2.8201	-0.3959	-2.8268	-0.0780	1.7567	0.3302	-2.5248	-2.7778	2.4565	2.1392	0.6707	-6.8735	-0.4827	0.7350	3.2767	-0.4321	-0.2648	-1.9594	5.6903	-3.0861	1.4450	-3.9957	-0.5830	-2.2821	-4.0463	-6.9851	0.4511	0.8804	5.3582	0.1627	3.3848	-3.0118	-3.3099	-5.6024	14.7129	-5.2879	0.7811	16.8027	1.1479
0.4374	-0.1986	-1.5711	-0.6125	-1.0270	-1.5059	1.2871	-0.9886	2.5411	-1.9837	0.9950	-6.1332	-1.4338	-0.5796	0.0399	4.8923	-1.7088	0.7324	-2.2433	-1.8780	-0.7141	1.3777	1.5473	1.7500	0.5189	5.5648	-2.6011	3.0777	0.8430	-1.0200	2.1031	-2.5877	-0.8208	-0.9430	1.1094	-1.7063	-4.0726	-5.0824	-1.2170	1.2158	-2.6377	1.1672	0.7430	4.5027	7.5671	-10.7180	0.7037	0.0733	-2.8258	-1.8904
1.3440	1.0047	3.7413	-0.1269	0.2135	-1.6305	2.3149	-0.4820	-0.4671	-1.2357	-0.2766	3.5943	-0.7897	-0.4399	0.1729	3.7508	-1.0415	2.8054	2.0563	-4.2035	-1.9256	1.1518	1.2990	-0.8115	1.0066	0.7829	0.4326	-0.6352	-1.8878	-2.8160	2.6522	-1.1761	-1.5625	0.3788	-0.8184	1.0646	-2.6018	1.5169	-0.7781	1.3801	-3.4563	3.7055	4.4234	3.8433	1.0225	-2.4372	-0.9387	-0.9113	-1.0599	-0.6984
0.5891	0.7286	0.1584	4.7450	8.7983	-0.4276	2.4821	-0.3138	-0.7976	-5.1313	3.6837	-1.4079	0.6234	1.0859	-3.4414	6.0628	0.7064	2.4262	4.2699	-2.1813	-0.6392	-1.0420	-1.2678	-0.5698	1.4689	11.9821	-1.2142	-2.2762	-7.3009	-1.5764	2.5778	0.6681	-2.1620	2.4198	2.0940	4.0110	-4.2836	6.4316	-1.6616	1.5011	-1.4317	-2.5653	-1.7686	6.5684	10.5674	-1.5760	1.6376	2.2966	-6.7398	-1.5960
0.6795	-2.2030	-0.1443	-0.3269	-1.1075	3.5990	-0.7499	2.6104	-0.3288	1.2049	-0.1239	-1.1074	-0.3416	-1.1110	2.1174	0.1097	0.3025	-0.9836	-0.9011	5.8207	-1.0593	-0.2172	1.4675	-1.1365	-0.1832	-3.0515	6.2131	2.0219	10.9687	-2.9035	1.1599	-0.6211	4.6827	1.1651	1.3174	4.3061	20.8118	-2.9058	-1.2275	-3.0830	-1.1982	-0.8301	-0.1730	-4.6356	-9.4003	8.0329	-2.6732	-0.3463	-0.3163	-0.9531
1.6404	1.0140	0.4122	-0.1036	1.0913	-0.2153	0.5512	-1.6152	-1.1608	-2.8329	0.5596	-1.3069	-1.0578	0.0119	0.3048	8.0433	0.5450	1.8041	-0.1469	-5.9389	-4.2507	-0.7780	-1.8143	-1.9479	2.1851	3.2157	-0.2415	-3.9468	0.5011	-6.1284	1.0873	1.7801	-6.0948	-0.6542	1.1651	-0.4823	4.6421	2.9624	-0.9487	-1.3849	0.7716	0.1661	-2.7393	-2.6340	-2.8136	8.4711	1.1548	-0.6814	1.1658	-0.8504
-1.6469	0.0542	-1.3146	-0.8751	-2.5028	2.4647	0.1083	2.3844	-0.8571	0.0069	1.1639	1.3509	1.6932	0.0990	-0.2448	-0.4587	-0.3060	-1.6039	-3.9436	0.5110	3.9274	1.8533	-6.3050	-0.3749	-1.0125	-0.4771	0.7501	-1.3351	-2.9524	5.7408	-0.3358	-0.9245	-2.4250	-0.2597	0.0423	1.4503	-1.3591	-1.6012	-0.5743	2.2634	1.9237	-1.7413	-4.0926	1.6004	3.7911	-6.7414	-0.7084	1.3521	5.7559	2.5176
0.1971	0.1005	1.8412	-2.6822	-1.3007	1.6926	-1.6561	2.6768	1.5491	-1.7266	0.8640	1.8647	3.0914	0.3918	-0.9441	5.5394	0.8221	-3.0811	-3.4888	3.3796	2.5728	-0.3170	-2.8702	0.7836	0.7048	1.9143	5.0856	-1.3868	0.3721	-0.9946	5.4572	2.0213	0.7559	-1.5342	-1.7830	-1.7445	0.3195	-0.2863	1.1669	5.1932	-0.5400	0.5119	-6.5421	12.3864	18.1483	-19.9489	-0.0587	1.9539	-0.4423	0.5426
-1.1512	2.2125	-1.5525	-0.4938	-0.6621	-0.5917	-1.1009	-1.1408	-3.9839	0.3178	-3.1528	-1.0282	-1.2250	-0.1673	1.1467	-4.9268	0.4268	0.3221	-3.4574	-4.7012	2.6308	1.1467	-9.3645	-0.3114	-1.0786	-2.9817	-2.0225	-1.3164	-3.7493	7.7063	-0.5031	1.1786	-1.5819	-1.4442	1.4944	1.1888	-4.0289	0.9384	0.2727	5.8029	0.9122	-1.0064	-0.2785	4.6604	-6.2631	7.8330	-0.7924	-1.0228	16.8076	-1.6713
1.5339	1.1144	-1.3126	-1.5296	-4.2339	-0.4434	0.1572	-1.6203	0.9363	3.3226	0.1680	-3.7515	-0.6398	-1.2882	3.0159	-3.1749	0.4529	0.4674	4.9484	0.3968	-0.7388	0.0443	6.5487	0.6408	-3.7449	-9.0227	-4.0340	1.8536	-4.4871	-4.1563	-0.0541	0.0511	-0.1211	0.8510	-0.2737	0.2059	-6.6749	-2.2184	-1.5111	-3.3869	0.6023	-0.0965	0.1002	2.3646	2.5832	-10.2515	0.1611	2.5286	-12.7719	1.8157
-2.3890	0.9404	-0.3225	-0.6415	0.8910	0.8260	1.8962	1.4323	-2.2409	-0.3250	0.5646	0.6624	2.3250	-0.0509	0.0206	-3.0796	0.3919	2.2009	2.9668	2.4033	1.9284	1.5907	2.4442	-0.3778	-0.4695	0.7901	1.0207	0.2949	-0.6883	8.7118	1.4429	0.0454	0.2068	1.8127	2.4306	3.4258	6.5049	-0.5643	-0.2997	0.5106	-2.4315	-3.9165	1.9335	5.2095	2.9407	-7.5655	1.4991	0.0943	-1.6048	-0.7589
0.0342	-0.1552	-0.3417	0.4974	0.7151	-1.8813	2.7636	-0.9592	1.9613	-1.4462	-1.7308	-0.5461	-2.4845	-0.9311	-0.2245	0.1716	-0.2691	3.9869	0.9839	-1.1643	-0.5004	1.5819	-1.2050	-0.1492	0.5631	2.6294	-2.1659	-1.1407	0.1818	-4.5822	-0.0906	1.1590	-7.5455	2.5916	0.1781	-0.7104	1.2297	1.7099	0.8693	3.6892	-0.4087	0.2836	6.0504	-1.1854	-4.2079	9.6895	-1.8291	-2.6489	-3.8295	-1.9584
1.2645	0.9452	1.3066	3.8260	3.8257	0.4826	1.6938	1.6951	0.5813	-3.7773	1.2185	0.1983	0.4138	-1.3623	-3.0568	7.6667	-0.6648	3.2926	-0.2455	-0.4765	0.1269	2.0575	-2.3292	-3.1590	-0.5258	9.1975	0.8461	0.4032	5.6041	-1.3003	1.8815	-1.0286	-1.3305	0.9998	1.3113	-0.5579	5.6015	-0.1267	-0.7160	4.8223	-0.1664	-1.4216	-1.4096	2.3355	6.6583	-1.8465	-2.4836	4.6699	6.1962	0.4266
-0.6976	-1.2624	-2.8260	-1.2008	-3.2759	-2.1233	-1.9103	-1.9250	0.4735	0.6809	4.0467	-3.0045	-4.4914	-3.1886	0.9778	0.1736	-0.5433	-2.4289	-0.6551	-1.8752	-1.3199	1.4148	0.9597	0.2603	-0.7789	-3.5991	-1.4058	-0.1816	-4.2230	0.7398	3.1442	-1.2841	-6.2528	-0.6339	-0.8220	0.3922	-8.0410	-1.7332	-1.8633	-3.8593	-1.5446	2.0087	-4.9748	6.4178	8.3029	-14.7324	-5.1104	0.1223	-13.4596	-1.0053
0.0380	0.3262	1.3421	-0.1642	-2.6523	-2.4940	2.3878	-1.3340	2.2849	1.5477	-0.4499	2.5808	-2.2612	0.9019	1.8592	-6.5792	-0.4901	3.6010	1.6205	-1.5571	-5.0957	-0.8408	2.7565	-2.1204	2.1200	-5.0986	-1.3093	1.7134	6.1395	-7.3816	0.9883	-0.4441	3.3071	3.4700	2.6357	1.1761	8.4950	-1.2491	-0.9644	-4.9655	0.3420	-1.3272	2.6629	-0.8421	-0.6267	-6.0168	1.6721	-3.4224	-10.7331	-4.9282
-0.2515	0.5355	-0.8576	-0.1490	-2.1817	-0.8759	-0.3122	0.7732	-1.5721	-1.7458	-0.7173	0.9690	1.7808	-1.6434	2.8164	-0.1152	-0.2303	-2.0981	-1.3880	-1.9115	-0.5981	0.0870	-1.4643	-1.2866	-0.2640	-1.4975	0.5726	0.7618	-1.9002	0.9173	-0.1874	-0.8407	2.1794	2.0125	0.6338	3.8494	3.3100	-0.6351	-0.7605	1.2942	0.8288	1.3711	2.1958	3.1450	2.3067	-9.3264	-2.9109	1.8348	11.4510	-2.0050
-0.1903	-1.4041	-0.1549	-1.8236	-0.8960	-1.2051	-2.3042	0.0891	3.0215	0.8635	-0.9826	0.0903	-3.1904	-2.2985	-0.9128	-0.0563	-1.8062	-1.5681	-4.2418	1.0100	-0.0114	-0.6187	0.5642	0.1471	0.1408	-0.3767	1.1332	-0.9230	2.3646	-3.1656	-4.8236	0.7563	-1.4915	-0.2867	-4.8868	-4.2234	-3.0807	-1.2105	-1.1475	-3.6941	-1.1368	5.9728	4.3446	-7.5007	-12.1633	17.5515	-3.7390	-0.8252	1.5141	1.6366
-0.4419	1.8832	-2.9543	-1.8615	-0.6576	-0.4596	-2.9844	-0.0173	-0.2923	2.6649	0.7565	-3.1357	1.8526	1.3923	0.3858	-2.9270	1.9570	-3.5836	-0.0124	1.3882	2.6182	2.1744	0.2243	-0.4838	1.6705	-5.5445	2.9833	1.0489	-4.2904	3.9140	2.6134	-0.4932	-0.9063	-4.2439	-1.2284	-2.7500	-9.1249	0.1295	0.0936	-5.1290	2.8827	3.7291	-12.0333	6.5985	11.6339	-20.7312	1.8625	-0.8398	-6.8487	3.4710
-3.3321	-1.4471	1.2704	0.2100	0.6149	0.1888	-1.9708	0.5983	2.0091	-2.8577	-2.9426	5.1829	-1.7524	-1.7446	-0.9236	0.7344	1.0886	-3.3826	0.2183	1.7984	-1.2776	0.8149	4.1862	-1.6178	-1.2494	5.3239	1.3653	2.8456	4.5128	1.7939	-1.8608	0.1810	2.4038	0.9721	0.2889	-1.3505	4.8188	-3.5519	0.6053	6.7088	1.0756	-0.7585	9.7413	-2.7615	-7.7297	19.0704	0.2708	0.7363	14.2039	-0.8065
0.1503	0.8272	-0.2799	-3.1807	-0.8049	2.4692	-0.4323	2.9736	0.1169	0.7084	-0.2360	1.1168	3.3017	1.8749	1.5494	1.3829	-5.0602	-1.3009	-3.5067	0.2898	-2.7379	1.9944	-1.1145	0.0628	-0.4863	-1.8928	1.3510	2.0037	7.3776	-1.8102	1.9264	1.2128	3.6518	-1.3143	-6.0648	-6.4029	-2.2058	-2.4677	-0.3115	-2.3199	-2.3515	7.1881	-0.7362	-1.0307	1.3317	-5.0092	0.4775	0.5993	1.4374	1.5657
1.5986	-0.3745	0.4318	0.3091	1.0786	0.0609	1.4763	-0.3470	-0.4008	-0.9281	0.6009	-2.0641	-1.8924	0.3981	-1.0976	4.1131	1.9797	2.4139	-0.7603	0.0764	-2.5296	0.3667	-3.0764	-2.7480	-1.5031	3.2841	-0.0381	-1.6957	3.3209	-3.4229	1.1300	1.4298	-3.4239	0.4858	1.5273	-0.9240	6.0176	3.7713	-0.2210	2.1772	0.9161	-1.1713	0.7699	1.4109	-0.7054	7.2350	2.6523	1.0615	5.3887	-0.2706
-2.0340	-1.0266	0.6094	-1.5333	-0.9458	0.5948	2.3528	-0.8069	0.6370	0.5230	-1.2775	3.2949	-0.5104	1.2268	1.2235	-2.9701	0.6465	3.7889	-0.7352	0.4582	2.0763	-0.6416	-1.2448	2.3332	1.0784	-3.1179	1.6516	-3.1324	3.7664	4.5576	-0.5065	-1.2869	-5.7731	4.0060	4.1129	1.7174	9.5216	4.1774	0.9708	1.5426	0.0586	-3.9159	7.5497	-1.9827	-2.7779	-0.0229	1.9457	1.2062	-1.2014	-0.9707
0.5103	-0.2152	0.4943	-0.0880	-2.2632	-0.3980	-3.3976	-2.1102	-2.0418	0.0325	0.5914	-0.6709	-3.5153	-1.7962	0.5657	1.6318	-0.7590	-4.9749	-1.6175	-0.6605	-1.0378	-1.7218	-1.3414	-0.5794	3.3051	-0.3402	-2.6946	-2.1413	-2.3928	-0.3086	2.3073	-1.5179	-2.1616	-2.9353	-5.7441	-6.7361	-11.5940	0.6594	-0.9643	-5.0881	0.9783	6.7578	-7.7120	4.7908	1.6740	-6.5720	-0.2493	-0.0024	-5.3924	4.4846
1.7339	0.1803	-1.3683	-1.1197	-0.2574	-3.2759	2.1896	-3.2683	3.1521	1.3419	0.7216	-4.6717	-2.3120	-0.0748	-0.5241	-0.8276	1.2610	3.4988	2.9541	-1.8877	-2.7876	-0.8315	4.4617	1.1383	0.8100	-1.4528	-2.1043	-0.5527	-2.6344	-6.0171	0.2453	0.5605	-3.8001	1.2642	4.4248	5.8412	6.1430	-1.1751	2.4262	0.2587	0.8264	-7.2223	-0.3123	1.3017	6.5935	-12.2523	0.1227	1.2991	-14.0008	-1.8672
0.3283	-0.8538	0.8463	1.3468	1.5318	-0.2036	-3.1503	-0.2426	-0.1395	1.2393	-0.6580	0.7461	-0.2836	0.0789	0.5455	-1.8270	-0.1411	-4.8954	-2.0522	0.5269	-1.7119	0.7954	-0.8401	0.9278	-1.9054	-4.3012	-1.2891	1.6995	0.7093	-2.2596	0.7535	0.8354	3.4860	-3.2187	-4.7742	-4.5359	-7.5350	-2.2998	-0.2198	1.1794	-0.6831	3.6057	-5.3905	4.1249	2.7419	-6.2343	1.0361	1.1975	5.8290	0.6602
0.0450	-1.0345	1.3679	-0.5784	-3.1957	1.0784	-0.0611	0.6866	2.2613	0.0024	-1.5306	1.4700	0.5615	0.1221	-0.6648	2.5458	0.5987	0.9885	0.9194	0.6202	0.1371	0.7973	4.5385	-1.4072	1.5085	0.6878	0.4084	-0.8480	0.2080	-4.1311	-1.9943	1.2742	-1.6187	-1.5416	-0.6867	-1.2174	-1.4450	0.6974	1.8381	2.8540	0.3626	-0.4123	-2.3595	-3.6150	-3.0411	6.9746	0.3171	-1.7278	-0.2653	3.0302
-0.7044	0.4460	0.8178	-0.4141	0.1380	0.2870	1.3110	-0.2321	1.3992	-0.9965	0.7662	-0.1044	-0.1667	1.4920	-0.2018	-0.9378	-1.6564	1.8585	-1.8771	-2.4723	-2.7144	1.3005	-4.8485	-2.8496	0.3442	1.2547	1.3262	-0.6616	3.8828	-2.5502	1.6321	0.2669	-1.7568	-1.7219	-1.5104	0.3779	2.3567	1.3838	2.4837	0.9520	-1.6203	2.3570	-6.7907	1.6948	6.5743	-8.0528	0.5776	-1.2606	-1.1771	0.9281
1.8005	-0.3624	-0.7044	1.5207	3.2662	-3.2209	1.3249	-3.4532	1.3530	-1.9815	-2.4040	-2.1801	-3.8324	1.0499	-0.9369	2.7058	-0.9744	2.4344	0.5487	-2.9565	-0.7070	-0.0770	-3.0751	-0.7051	0.2252	3.7800	-3.9119	0.8919	-0.2431	-2.5016	-2.4101	-1.8586	-3.4421	3.0075	-0.2131	-2.4312	-4.6476	1.2269	-0.6031	4.3482	-1.6828	0.8369	10.7798	-1.5312	-3.1334	6.1024	1.4983	-1.7591	6.5253	-2.9837
-0.0486	-1.2006	-0.1848	0.0658	-3.5622	-0.5702	0.8908	1.0183	3.9450	1.7372	-0.3041	-0.1563	1.5279	0.3533	0.5796	-2.0625	0.7938	1.9024	2.6380	5.3654	4.4065	-1.0300	9.0626	-0.5221	0.6504	-4.3597	1.7658	-0.1225	0.5089	-2.1317	-3.8727	0.0590	3.0620	0.3457	1.6523	3.6280	5.1032	-1.8897	-0.1187	-3.8596	1.5852	-1.9553	-1.1489	-6.4651	-4.5352	3.2507	0.5373	1.5447	-4.1074	-0.2586
0.6036	-0.8853	0.4772	-0.5420	-1.0129	-1.0372	1.6595	-0.3966	0.7579	-2.7145	-0.3251	1.1214	-0.8229	-0.1793	3.5764	4.4010	-0.5491	4.0813	1.3554	-0.3932	0.0570	-2.1797	-1.9569	0.0800	-0.5488	0.2640	-0.0134	-0.8446	0.4546	-2.1330	0.7156	-0.4618	1.8850	0.7770	1.7199	1.7135	1.9037	-0.0354	0.0354	2.9065	-0.3536	-0.0873	2.3564	-0.6089	-0.3425	-0.0395	-0.1258	-1.1439	0.9468	1.5621
-1.4715	1.0000	1.9360	-0.5517	0.7660	-0.7734	-0.7437	1.1758	-1.7579	0.5086	0.3617	2.3312	2.2236	3.1111	0.6888	-3.8089	-2.0064	-0.1458	-0.6342	-1.5640	-0.9769	0.5441	0.2621	1.3172	-0.2714	-2.6959	0.2003	-1.3728	-2.6607	3.3319	4.3987	1.6545	-1.9012	-0.5408	-0.3589	1.4197	-4.7690	1.1969	0.2297	1.6674	-0.9689	1.0780	-3.0014	6.0882	9.1546	-9.5873	2.9156	-1.9616	-2.6447	1.2592
1.2509	-0.5426	0.6424	1.2037	1.6096	0.2600	-1.2148	-0.3227	2.0517	-0.5177	-0.0880	0.0687	1.2470	1.0383	0.0106	1.5437	-0.4827	-4.8012	-3.1572	-4.4104	2.1630	1.9585	-0.3320	-0.3370	1.9152	1.2429	-0.1194	1.5933	-7.7696	0.0533	1.0940	-0.1647	-2.8212	-1.9602	-0.5521	-1.3954	-13.9373	-0.3075	3.1095	1.8100	-2.3461	0.8356	-1.9867	4.3815	5.9097	-6.9966	2.5259	-0.7658	-0.4011	2.0488
0.8513	-0.4898	-0.3751	0.7179	-0.8262	2.3472	-0.6327	0.2196	0.1808	0.5805	1.1271	-2.2067	-2.3183	-3.0411	1.6847	2.2104	0.1886	-0.3000	-1.6932	-0.3998	-4.3203	1.8185	-4.0762	0.0954	-1.2363	-2.3600	-0.5772	-0.4803	3.8729	-3.5807	1.6517	-0.5830	-3.3921	-3.3303	0.8420	-0.9900	5.2157	0.3747	-2.5539	-3.3221	1.0272	-0.4319	-7.1811	-2.6446	-3.0357	3.8552	-4.4143	-2.5598	-6.3429	0.3189
1.9650	-0.4955	1.8602	0.5786	-1.3686	-0.3344	-0.6313	0.5285	4.1913	-1.4984	4.4229	-2.3838	0.5955	-0.6247	0.9571	4.0756	-1.1547	-0.8129	-1.3661	0.1892	0.3879	2.5833	3.2158	-1.2888	-1.5327	2.1628	0.5524	1.6771	-5.9868	-5.7390	4.0470	0.2120	-0.8168	-2.9843	0.3641	-1.5244	-13.8172	-2.2391	-1.7044	-1.4547	1.8166	-0.8702	-16.2258	10.5016	19.6990	-26.1156	-0.1687	0.8181	-6.6960	3.3997
0.1601	-0.4008	0.3542	-1.2321	1.0755	0.7787	0.5436	2.5644	-0.6094	1.0610	-1.1025	-0.2195	2.1028	-0.3477	-0.5668	-1.4590	0.3890	-2.2538	0.0971	1.2500	-3.5044	-0.8180	1.4938	-0.7527	0.4314	-0.6475	1.3500	1.2885	4.3211	-3.1497	-1.4041	-0.1377	6.5725	0.4793	-0.8848	-1.6699	4.7550	-1.7478	1.4594	-1.1218	-2.2141	0.0665	6.8261	0.2378	-0.7816	1.9266	-1.4074	2.3005	4.2270	-0.9915
-0.5910	0.8075	-1.2398	0.5570	1.2427	-2.7814	-2.6005	-1.3960	2.4044	-1.5102	-0.3965	-0.4407	-0.2723	1.9036	1.6132	-1.2599	0.5491	-3.6338	-2.6439	-5.7271	2.1493	1.6064	3.8678	1.8370	0.7415	0.3067	-0.1964	-1.1597	-11.5288	-1.9434	1.3469	-0.5718	-5.8672	-1.2860	-0.9782	-1.8027	-21.5210	1.9964	1.4629	5.4558	-1.2131	-0.8196	-0.1037	6.2752	10.9562	-17.5257	1.1207	3.5308	-0.8183	3.4841
-2.4940	1.6177	1.0966	-1.6587	0.8445	-0.8747	-3.2621	-1.3414	-1.2805	2.4319	-2.3709	2.6166	-1.2420	-1.7812	0.4519	-7.8420	-0.5803	-4.7812	-3.9540	-3.9318	-1.3144	0.3751	-2.5936	-0.5206	1.4589	-3.2628	0.7711	3.0090	-1.9174	2.8367	-2.8285	0.8988	3.1558	-0.0631	-3.9739	-1.4255	-4.9132	-2.2391	-2.1740	-8.5833	-0.0948	2.6293	4.4760	-4.7639	-10.4973	12.6969	-4.3365	2.0148	0.2368	-0.8028
1.8250	1.1636	-2.3236	-1.5754	-1.8726	-0.7984	-0.4807	-1.9447	-0.2960	1.3797	0.2222	-2.1192	-1.6201	0.4473	0.1156	0.6245	0.4588	0.5325	1.6550	-4.2729	1.9052	-0.4466	-1.3823	-0.6033	1.4882	-1.7321	-0.9442	1.5307	-10.8914	-1.8051	1.6422	0.3850	-0.1234	1.2223	1.9532	3.1913	-11.9273	-0.7242	-0.6423	-5.5692	-3.4560	-2.6953	5.0927	11.5824	12.9296	-24.0297	-0.4623	-3.2064	-8.3036	0.2718
-0.5284	0.5738	3.1244	2.8451	0.3279	4.1476	-2.8053	1.0720	-2.7607	-0.9562	-1.0007	5.2874	3.2026	1.5217	0.5442	4.5139	-2.1669	-3.1006	-4.2592	-0.3062	0.9229	-1.5630	-1.4163	-0.4359	1.7065	0.5559	1.1581	-1.8394	-0.8577	2.6446	-0.5037	1.3869	-0.4365	-0.9141	-5.4012	-6.1949	-10.5875	0.5949	0.1625	1.5299	1.4488	7.1242	-1.8564	-1.9201	-5.1810	9.6771	3.9278	2.7388	17.6542	-1.4355
0.2820	-2.8749	-0.2650	1.2548	-2.1479	0.4516	0.3447	-0.7485	6.4459	-5.8845	-2.8398	-1.4278	-2.3981	0.0105	0.8045	8.8598	0.0036	2.3864	-0.5684	-0.1997	-5.0495	-1.0599	6.0274	-2.9535	-1.5521	6.1146	-1.8087	1.7446	11.9208	-11.0141	-1.3773	1.8609	4.1299	0.1547	-0.9260	-3.3709	12.8706	-2.9840	-1.3479	9.5530	2.8042	0.1555	3.9100	-8.4636	-7.9433	18.9073	-0.9185	2.6286	14.1643	-0.7181
1.1043	1.8323	0.0281	0.6756	2.0508	-0.3496	1.4288	1.5039	-1.3616	1.7609	2.5804	-0.5548	3.9044	1.7562	2.3814	2.3286	-2.5613	4.5762	-1.0598	4.0816	-2.7716	1.3920	-3.5589	-0.1210	1.2465	-4.3124	2.9890	-3.6628	13.5557	-0.0915	6.0995	0.2985	-5.7428	4.0322	-3.4167	-2.4565	15.1724	5.0015	0.6134	-5.7315	-0.5464	3.2882	-3.2168	2.0213	4.6785	-10.8954	2.0091	2.3814	-14.9596	-3.3224
1.6088	0.6702	1.7251	-1.5559	-0.9759	-1.4282	-1.7078	-0.7085	-0.2342	1.0594	0.4375	-1.6588	0.2346	-2.5617	-0.5066	0.6279	2.4036	-3.1942	0.8189	-3.4139	-0.4532	-0.4915	2.3429	-0.1272	2.2446	-0.9302	-2.3445	-0.2075	-8.3518	-3.0543	2.7724	-0.0850	-0.9799	-3.9662	1.0098	-0.6046	-10.0232	-0.9824	1.8226	-1.0392	-1.6575	-2.9201	-7.8438	8.7799	10.8534	-13.7123	-3.4173	0.9376	-7.3981	2.6415
-0.2218	-0.0482	0.5595	-0.4091	-2.9766	0.9216	-0.6604	-0.5306	-0.0186	-0.3680	-1.5159	0.6325	1.9060	0.4535	-1.1403	-0.5349	0.1104	-3.1537	0.8487	-1.7386	0.7722	-1.1232	2.7998	-2.4667	0.3221	2.2760	0.3102	1.9021	-4.7751	-0.3184	-0.7348	-0.6561	1.8222	-0.3176	1.4665	0.6581	-4.5362	-4.0758	-1.9138	-4.4059	-0.0023	-2.0747	1.0456	2.3650	1.3075	0.4697	1.4962	-4.1580	-0.8388	0.4801
1.7004	1.0951	0.4063	1.2543	0.2099	3.2831	1.1549	4.8645	-2.0077	-8.6289	-1.3918	-0.4365	7.1900	2.8529	0.8008	14.8467	-1.1178	0.3090	-0.3809	5.5212	-1.8896	-2.1891	-4.1359	1.2789	-0.1606	11.9436	5.8839	-0.2878	11.4028	-3.8922	-1.1894	-0.1261	6.2761	-2.3599	0.7973	2.6240	19.7766	1.4184	0.7964	15.5096	0.2751	-0.6773	-0.3596	-4.9482	-4.8173	17.1850	3.2724	0.2450	28.3957	0.8708
